Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
7994.4622	7.60645140353e-08	6.46780089367e-07
8001.93366	4.02701751027e-08	6.46214257023e-07
8009.40512	1.05340794714e-07	6.45648803466e-07
8016.87658	1.51721696142e-07	6.45083728518e-07
8024.34804	-9.96794318528e-08	6.44519032006e-07
8031.8195	2.89384526139e-08	6.43954713753e-07
8039.29096	1.2629549081e-07	6.43390773583e-07
8046.76242	1.66694000315e-07	6.42827211321e-07
8054.23388	3.47177846447e-08	6.42264026791e-07
8061.70534	4.94162114202e-08	6.41701219819e-07
8069.1768	5.13419320789e-08	6.41138790228e-07
8076.64826	6.61268877163e-08	6.40576737843e-07
8084.11972	1.90480246776e-07	6.40015062489e-07
8091.59118	8.94823070573e-08	6.39453763991e-07
8099.06264	9.14978082065e-08	6.38892842173e-07
8106.5341	1.32399776496e-07	6.3833229686e-07
8114.00556	7.60761185591e-08	6.37772127877e-07
8121.47702	5.20237326347e-08	6.3721233505e-07
8128.94848	1.78237228895e-09	6.36652918202e-07
8136.41994	-3.56199570663e-08	6.36093877159e-07
8143.8914	1.10040067324e-07	6.35535211746e-07
8151.36286	7.9302135309e-08	6.34976921788e-07
8158.83432	-8.29730652061e-08	6.3441900711e-07
8166.30578	-1.55788234788e-08	6.33861467537e-07
8173.77724	7.84758766091e-08	6.33304302895e-07
8181.2487	7.38256347806e-08	6.32747513009e-07
8188.72016	2.94248894523e-08	6.32191097704e-07
8196.19162	1.10857136121e-07	6.31635056805e-07
8203.66308	1.98362939565e-08	6.31079390138e-07
8211.13454	-3.82909085777e-08	6.30524097529e-07
8218.606	5.67730389262e-08	6.29969178802e-07
8226.07746	1.45564028551e-07	6.29414633784e-07
8233.54892	7.01162307687e-09	6.28860462299e-07
8241.02038	9.60136265357e-08	6.28306664174e-07
8248.49184	3.07507152745e-08	6.27753239235e-07
8255.9633	3.93013969321e-08	6.27200187306e-07
8263.43476	6.81323895226e-08	6.26647508214e-07
8270.90622	1.24136465817e-07	6.26095201785e-07
8278.37768	-4.32298638775e-08	6.25543267844e-07
8285.84914	1.28117851572e-07	6.24991706217e-07
8293.3206	-5.34970805897e-08	6.24440516731e-07
8300.79206	4.35067643612e-08	6.23889699211e-07
8308.26352	1.06784134546e-07	6.23339253483e-07
8315.73498	8.13987243479e-08	6.22789179373e-07
8323.20644	-6.06237638324e-08	6.22239476708e-07
8330.6779	6.45519390272e-08	6.21690145314e-07
8338.14936	3.88992837764e-08	6.21141185016e-07
8345.62082	4.07023305649e-08	6.20592595642e-07
8353.09228	9.08512003945e-08	6.20044377017e-07
8360.56374	6.50965883976e-08	6.19496528968e-07
8368.0352	3.9223872015e-08	6.18949051321e-07
8375.50666	1.32343622255e-08	6.18401943902e-07
8382.97812	-1.9829206191e-08	6.17855206539e-07
8390.44958	1.28229547666e-07	6.17308839058e-07
8397.92104	-9.47571414252e-09	6.16762841284e-07
8405.3925	-2.87999514061e-08	6.16217213046e-07
8412.86396	9.20115795195e-08	6.15671954169e-07
8420.33542	3.77199501114e-08	6.1512706448e-07
8427.80688	1.23949171714e-07	6.14582543807e-07
8435.27834	9.0670060019e-08	6.14038391975e-07
8442.7498	5.01742889734e-08	6.13494608812e-07
8450.22126	7.32046116516e-08	6.12951194144e-07
8457.69272	4.66847871609e-08	6.12408147799e-07
8465.16418	2.00462199901e-08	6.11865469604e-07
8472.63564	7.52650575251e-09	6.11323159385e-07
8480.1071	2.34743206674e-08	6.10781216969e-07
8487.57856	1.80495409306e-08	6.10239642185e-07
8495.05002	1.19967389878e-07	6.09698434858e-07
8502.52148	-5.02061772564e-08	6.09157594817e-07
8509.99294	-4.86609327032e-08	6.08617121888e-07
8517.4644	1.11229409872e-07	6.08077015898e-07
8524.93586	-2.38677733582e-08	6.07537276676e-07
8532.40732	2.10742126621e-08	6.06997904048e-07
8539.87878	1.5534203496e-08	6.06458897842e-07
8547.35024	6.79733973109e-08	6.05920257885e-07
8554.8217	6.97762493186e-08	6.05381984005e-07
8562.29316	6.43026066416e-08	6.0484407603e-07
8569.76462	6.60918432139e-08	6.04306533786e-07
8577.23608	3.13555059954e-08	6.03769357103e-07
8584.70754	-3.28052843381e-08	6.03232545807e-07
8592.179	3.47400509935e-08	6.02696099726e-07
8599.65046	-5.16924865089e-08	6.02160018688e-07
8607.12192	1.32797707965e-09	6.01624302521e-07
8614.59338	7.6675767136e-08	6.01088951053e-07
8622.06484	-9.13866280898e-08	6.00553964112e-07
8629.5363	1.24587489768e-07	6.00019341525e-07
8637.00776	8.94349186081e-08	5.99485083121e-07
8644.47922	1.13539963643e-07	5.98951188728e-07
8651.95068	3.81143107425e-09	5.98417658173e-07
8659.42214	3.52476224255e-08	5.97884491286e-07
8666.8936	-3.99048528854e-10	5.97351687894e-07
8674.36506	-5.11562847545e-08	5.96819247826e-07
8681.83652	-7.96377642285e-08	5.96287170909e-07
8689.30798	3.43936790795e-08	5.95755456973e-07
8696.77944	5.98999790115e-09	5.95224105845e-07
8704.2509	-1.49999132279e-08	5.94693117354e-07
8711.72236	-4.36260992039e-08	5.94162491329e-07
8719.19382	1.09091855438e-07	5.93632227598e-07
8726.66528	2.00330977727e-08	5.93102325989e-07
8734.13674	2.16681283761e-08	5.92572786331e-07
8741.6082	1.29742321535e-07	5.92043608454e-07
8749.07966	7.83095457802e-08	5.91514792184e-07
8756.55112	4.19172121131e-08	5.90986337353e-07
8764.02258	6.65271355104e-08	5.90458243787e-07
8771.49404	1.29529017044e-07	5.89930511316e-07
8778.9655	-6.71007882422e-09	5.89403139769e-07
8786.43696	8.70886820355e-08	5.88876128975e-07
8793.90842	-1.12495283878e-08	5.88349478763e-07
8801.37988	9.82966541951e-08	5.87823188961e-07
8808.85134	1.38734537645e-07	5.872972594e-07
8816.3228	-6.49918775683e-09	5.86771689907e-07
8823.79426	-3.59752627343e-08	5.86246480312e-07
8831.26572	6.65186082881e-08	5.85721630445e-07
8838.73718	-4.07502646118e-08	5.85197140134e-07
8846.20864	7.76836659479e-08	5.84673009209e-07
8853.6801	-1.43293666564e-08	5.84149237499e-07
8861.15156	3.41452063557e-08	5.83625824834e-07
8868.62302	9.06504074734e-08	5.83102771043e-07
8876.09448	1.38636391168e-08	5.82580075955e-07
8883.56594	2.33083466846e-08	5.82057739401e-07
8891.0374	-3.81481660315e-08	5.81535761208e-07
8898.50886	-8.40574257393e-08	5.81014141208e-07
8905.98032	3.59295382208e-08	5.8049287923e-07
8913.45178	-9.71338564124e-08	5.79971975104e-07
8920.92324	1.4227671586e-07	5.79451428658e-07
8928.3947	-1.02335727107e-07	5.78931239724e-07
8935.86616	-2.13846473305e-08	5.78411408131e-07
8943.33762	1.99866307372e-08	5.77891933708e-07
8950.80908	1.89395832751e-07	5.77372816286e-07
8958.28054	2.32054111944e-08	5.76854055695e-07
8965.752	-1.5324791562e-08	5.76335651764e-07
8973.22346	-2.18714795719e-08	5.75817604324e-07
8980.69492	-1.00880939439e-07	5.75299913205e-07
8988.16638	-4.31452876251e-08	5.74782578237e-07
8995.63784	9.55650052952e-08	5.7426559925e-07
9003.1093	-6.45138729182e-08	5.73748976075e-07
9010.58076	3.41045934738e-08	5.73232708541e-07
9018.05222	-2.92566676052e-08	5.72716796479e-07
9025.52368	-2.78128179818e-08	5.7220123972e-07
9032.99514	-5.89499247058e-08	5.71686038094e-07
9040.4666	8.11399169863e-08	5.71171191431e-07
9047.93806	9.25096425274e-09	5.70656699561e-07
9055.40952	-1.37954481821e-08	5.70142562317e-07
9062.88098	6.14921888035e-08	5.69628779527e-07
9070.35244	3.02532511032e-08	5.69115351022e-07
9077.8239	4.82733207701e-08	5.68602276634e-07
9085.29536	1.3232845849e-07	5.68089556193e-07
9092.76682	1.42374270084e-07	5.6757718953e-07
9100.23828	6.96951280882e-08	5.67065176476e-07
9107.70974	1.12784825293e-07	5.66553516861e-07
9115.1812	-1.75708389911e-09	5.66042210516e-07
9122.65266	9.95524486937e-08	5.65531257273e-07
9130.12412	3.45746945131e-08	5.65020656962e-07
9137.59558	-1.55880601191e-07	5.64510409415e-07
9145.06704	-1.25804751083e-08	5.64000514463e-07
9152.5385	5.5872820126e-08	5.63490971936e-07
9160.00996	7.42454999685e-08	5.62981781665e-07
9167.48142	7.58750472218e-08	5.62472943484e-07
9174.95288	-5.72155698451e-08	5.61964457221e-07
9182.42434	-1.57070679788e-07	5.61456322709e-07
9189.8958	2.41113289759e-07	5.60948539779e-07
9197.36726	-1.0790258833e-08	5.60441108263e-07
9204.83872	1.60771083999e-08	5.59934027992e-07
9212.31018	6.85201515575e-08	5.59427298797e-07
9219.78164	-1.51046229103e-07	5.5892092051e-07
9227.2531	2.04986878423e-08	5.58414892963e-07
9234.72456	-2.92160017887e-08	5.57909215986e-07
9242.19602	1.26056885323e-07	5.57403889413e-07
9249.66748	1.44910034532e-07	5.56898913075e-07
9257.13894	9.51927725266e-08	5.56394286803e-07
9264.6104	-4.92687410686e-08	5.55890010429e-07
9272.08186	3.72096812083e-09	5.55386083785e-07
9279.55332	-3.79488181919e-08	5.54882506703e-07
9287.02478	-3.65913019575e-08	5.54379279015e-07
9294.49624	-9.27814697925e-09	5.53876400553e-07
9301.9677	6.14654544359e-08	5.53373871149e-07
9309.43916	8.90718142047e-08	5.52871690635e-07
9316.91062	1.08085876251e-07	5.52369858844e-07
9324.38208	2.26274771606e-08	5.51868375606e-07
9331.85354	1.28819785979e-07	5.51367240755e-07
9339.325	8.6811550469e-08	5.50866454124e-07
9346.79646	-7.90896977611e-09	5.50366015543e-07
9354.26792	-6.50680301408e-09	5.49865924846e-07
9361.73938	-1.01744846973e-07	5.49366181864e-07
9369.21084	1.38609697217e-08	5.48866786432e-07
9376.6823	1.38714413386e-07	5.4836773838e-07
9384.15376	7.96736456541e-09	5.47869037541e-07
9391.62522	-3.4831190361e-08	5.47370683748e-07
9399.09668	1.94172921703e-09	5.46872676834e-07
9406.56814	-2.32710593975e-08	5.46375016632e-07
9414.0396	1.02529053819e-07	5.45877702973e-07
9421.51106	5.07228915669e-08	5.45380735691e-07
9428.98252	-2.80435972121e-08	5.44884114619e-07
9436.45398	-5.35033927938e-08	5.44387839589e-07
9443.92544	-7.01110635139e-08	5.43891910434e-07
9451.3969	-2.40475871088e-08	5.43396326988e-07
9458.86836	2.21803079983e-08	5.42901089083e-07
9466.33982	-4.83184339151e-08	5.42406196552e-07
9473.81128	8.80706864053e-08	5.41911649228e-07
9481.28274	-7.27504297808e-08	5.41417446945e-07
9488.7542	-1.07653434394e-07	5.40923589536e-07
9496.22566	2.11665680167e-09	5.40430076833e-07
9503.69712	-2.36935237369e-08	5.39936908671e-07
9511.16858	3.21168388669e-08	5.39444084882e-07
9518.64004	1.51803278892e-07	5.389516053e-07
9526.1115	-1.04993509059e-08	5.38459469757e-07
9533.58296	6.38601750223e-08	5.37967678089e-07
9541.05442	-2.60474541329e-08	5.37476230127e-07
9548.52588	3.02049943931e-08	5.36985125706e-07
9555.99734	-4.1732880469e-08	5.36494364659e-07
9563.4688	-1.50670937516e-07	5.3600394682e-07
9570.94026	8.03889840934e-08	5.35513872023e-07
9578.41172	1.74108252461e-08	5.350241401e-07
9585.88318	-9.19535577205e-08	5.34534750887e-07
9593.35464	1.09133684991e-08	5.34045704216e-07
9600.8261	1.22924556175e-08	5.33556999921e-07
9608.29756	8.78744210272e-08	5.33068637837e-07
9615.76902	1.26576361211e-07	5.32580617797e-07
9623.24048	7.20518216908e-09	5.32092939636e-07
9630.71194	8.56940968403e-09	5.31605603187e-07
9638.1834	9.93458886889e-09	5.31118608284e-07
9645.65486	-5.41617335179e-08	5.30631954762e-07
9653.12632	4.07418134638e-08	5.30145642454e-07
9660.59778	4.63853768384e-09	5.29659671195e-07
9668.06924	-4.09970920822e-08	5.29174040819e-07
9675.5407	-5.85628872348e-08	5.28688751161e-07
9683.01216	-1.96344738459e-08	5.28203802054e-07
9690.48362	1.2329572719e-07	5.27719193334e-07
9697.95508	9.65115575324e-08	5.27234924833e-07
9705.42654	2.22494255326e-08	5.26750996388e-07
9712.898	3.31136880935e-08	5.26267407833e-07
9720.36946	3.19687002088e-07	5.25784159001e-07
9727.84092	7.45771585491e-09	5.25301249728e-07
9735.31238	-3.88897098358e-08	5.24818679848e-07
9742.78384	2.92239960306e-08	5.24336449196e-07
9750.2553	-7.46421636184e-08	5.23854557607e-07
9757.72676	3.19413315196e-08	5.23373004916e-07
9765.19822	1.10113678899e-07	5.22891790957e-07
9772.66968	7.31973208865e-08	5.22410915565e-07
9780.14114	1.68773312794e-08	5.21930378575e-07
9787.6126	-3.00050362656e-08	5.21450179822e-07
9795.08406	-6.7395386933e-08	5.20970319141e-07
9802.55552	1.46656389547e-07	5.20490796367e-07
9810.02698	-3.58895437201e-08	5.20011611336e-07
9817.49844	9.15439453438e-08	5.19532763882e-07
9824.9699	5.52089378501e-09	5.1905425384e-07
9832.44136	7.50080351962e-08	5.18576081046e-07
9839.91282	1.79292521875e-08	5.18098245336e-07
9847.38428	-2.95887348864e-08	5.17620746543e-07
9854.85574	1.96735592794e-07	5.17143584504e-07
9862.3272	1.00410008127e-07	5.16666759055e-07
9869.79866	2.39389825382e-07	5.1619027003e-07
9877.27012	3.46155739536e-08	5.15714117265e-07
9884.74158	1.62702297947e-08	5.15238300596e-07
9892.21304	-2.14462862341e-09	5.14762819858e-07
9899.6845	1.57275949533e-07	5.14287674887e-07
9907.15596	1.98491992482e-07	5.13812865518e-07
9914.62742	3.15926281966e-08	5.13338391587e-07
9922.09888	6.27356160213e-08	5.12864252931e-07
9929.57034	9.398886261e-08	5.12390449384e-07
9937.0418	1.25354704162e-07	5.11916980784e-07
9944.51326	1.70840371302e-08	5.11443846964e-07
9951.98472	6.83806727263e-08	5.10971047762e-07
9959.45618	6.97904120516e-08	5.10498583014e-07
9966.92764	9.12619290511e-08	5.10026452555e-07
9974.3991	-5.79779997707e-08	5.09554656222e-07
9981.87056	2.36695118979e-08	5.09083193851e-07
9989.34202	1.55995134478e-07	5.08612065278e-07
9996.81348	5.66313734828e-08	5.08141270338e-07
10004.28494	2.29900123473e-07	5.0767080887e-07
10011.7564	-8.23322816721e-08	5.07200680708e-07
10019.22786	7.09162123894e-08	5.06730885688e-07
10026.69932	-2.92788914273e-08	5.06261423649e-07
10034.17078	5.33206070219e-08	5.05792294425e-07
10041.64224	1.05638502518e-07	5.05323497854e-07
10049.1137	7.64787943531e-08	5.04855033771e-07
10056.58516	1.08556316092e-07	5.04386902014e-07
10064.05662	-6.4071127639e-08	5.03919102419e-07
10071.52808	1.42184288601e-07	5.03451634823e-07
10078.99954	3.07086619742e-08	5.02984499063e-07
10086.471	8.3461191261e-08	5.02517694974e-07
10093.94246	-7.88404586423e-09	5.02051222395e-07
10101.41392	9.65612580439e-08	5.01585081161e-07
10108.88538	-3.64065020456e-08	5.0111927111e-07
10116.35684	-5.59441345119e-08	5.00653792079e-07
10123.8283	-2.96660308519e-09	5.00188643904e-07
10131.29976	2.94189567392e-08	4.99723826424e-07
10138.77122	2.03075033339e-08	4.99259339473e-07
10146.24268	8.40867771584e-08	4.98795182891e-07
10153.71414	-9.19001247094e-08	4.98331356514e-07
10161.1856	9.72526969003e-08	4.97867860178e-07
10168.65706	-2.69279326403e-08	4.97404693723e-07
10176.12852	6.85880357257e-08	4.96941856984e-07
10183.59998	1.74943455035e-07	4.96479349799e-07
10191.07144	2.92825976239e-08	4.96017172005e-07
10198.5429	4.1092205542e-08	4.9555532344e-07
10206.01436	3.18411434964e-08	4.95093803942e-07
10213.48582	5.42509393533e-08	4.94632613347e-07
10220.95728	2.38251920496e-08	4.94171751494e-07
10228.42874	4.6281790033e-08	4.9371121822e-07
10235.9002	-1.85927569002e-07	4.93251013362e-07
10243.37166	1.33832435094e-07	4.92791136759e-07
10250.84312	-4.56900289274e-08	4.92331588248e-07
10258.31458	-2.32427238702e-08	4.91872367666e-07
10265.78604	-9.68256524849e-08	4.91413474853e-07
10273.2575	-1.59953651785e-07	4.90954909644e-07
10280.72896	-9.11925574273e-09	4.9049667188e-07
10288.20042	-7.93489791724e-09	4.90038761396e-07
10295.67188	-6.74988050682e-09	4.89581178032e-07
10303.14334	-4.85926086791e-08	4.89123921626e-07
10310.6148	-2.59395715288e-08	4.88666992015e-07
10318.08626	1.69424633292e-07	4.88210389037e-07
10325.55772	4.12643518002e-08	4.87754112532e-07
10333.02918	-1.19813563137e-07	4.87298162336e-07
10340.50064	7.62604512993e-08	4.86842538289e-07
10347.9721	-2.01081943752e-08	4.86387240229e-07
10355.44356	3.54024236303e-08	4.85932267994e-07
10362.91502	-5.04534791951e-08	4.85477621422e-07
10370.38648	1.60655168551e-08	4.85023300352e-07
10377.85794	1.4834025091e-07	4.84569304622e-07
10385.3294	6.22977443809e-08	4.84115634071e-07
10392.80086	-8.97812356747e-08	4.83662288538e-07
10400.27232	5.38614546823e-08	4.83209267861e-07
10407.74378	-5.47416614155e-08	4.82756571879e-07
10415.21524	7.83857218605e-08	4.8230420043e-07
10422.6867	1.23798141336e-07	4.81852153353e-07
10430.15816	9.20923891323e-08	4.81400430488e-07
10437.62962	2.26128531381e-07	4.80949031673e-07
10445.10108	6.24722389184e-09	4.80497956746e-07
10452.57254	1.85174577201e-08	4.80047205547e-07
10460.044	-1.36050603102e-08	4.79596777915e-07
10467.51546	2.09068199396e-08	4.79146673688e-07
10474.98692	-2.24544793729e-08	4.78696892707e-07
10482.45838	-8.82744730594e-08	4.78247434809e-07
10489.92984	5.7976385648e-08	4.77798299835e-07
10497.4013	-5.26570937866e-08	4.77349487623e-07
10504.87276	-6.77090770619e-09	4.76900998012e-07
10512.34422	-9.54070608594e-08	4.76452830843e-07
10519.81568	-9.44216917412e-08	4.76004985953e-07
10527.28714	7.53802855217e-08	4.75557463184e-07
10534.7586	9.04111755307e-09	4.75110262373e-07
10542.23006	-9.13863058572e-08	4.74663383361e-07
10549.70152	1.01776464068e-07	4.74216825987e-07
10557.17298	4.65042015528e-08	4.7377059009e-07
10564.64444	7.04151549726e-08	4.73324675511e-07
10572.1159	9.440542736e-08	4.72879082089e-07
10579.58736	-2.93893405115e-08	4.72433809663e-07
10587.05882	6.28226545698e-08	4.71988858073e-07
10594.53028	5.2671235868e-08	4.7154422716e-07
10602.00174	-2.60681342571e-08	4.71099916762e-07
10609.4732	2.07868909845e-08	4.70655926721e-07
10616.94466	1.48010639684e-07	4.70212256875e-07
10624.41612	3.46566210643e-08	4.69768907064e-07
10631.88758	-1.02067808069e-07	4.6932587713e-07
10639.35904	-9.04214780682e-09	4.68883166911e-07
10646.8305	9.58110101862e-08	4.68440776248e-07
10654.30196	1.31754218102e-07	4.67998704981e-07
10661.77342	5.94290180227e-09	4.6755695295e-07
10669.24488	4.18158366428e-08	4.67115519996e-07
10676.71634	1.0100028261e-07	4.66674405958e-07
10684.1878	3.2624517435e-08	4.66233610677e-07
10691.65926	-1.08967474954e-09	4.65793133994e-07
10699.13072	-9.31550153713e-08	4.65352975749e-07
10706.60218	-4.55444193009e-08	4.64913135781e-07
10714.07364	-3.28285485983e-08	4.64473613933e-07
10721.5451	9.69039283415e-08	4.64034410044e-07
10729.01656	-7.24375186364e-09	4.63595523954e-07
10736.48802	1.58116918511e-07	4.63156955506e-07
10743.95948	6.76092531348e-09	4.62718704538e-07
10751.43094	6.67226218932e-08	4.62280770892e-07
10758.9024	-4.99023350306e-08	4.61843154409e-07
10766.37386	-7.24871541149e-08	4.6140585493e-07
10773.84532	8.21324203909e-08	4.60968872294e-07
10781.31678	3.60402894189e-08	4.60532206344e-07
10788.78824	1.34995148127e-08	4.60095856921e-07
10796.2597	-2.09887189786e-08	4.59659823864e-07
10803.73116	8.70664250148e-08	4.59224107016e-07
10811.20262	-3.07353459268e-08	4.58788706217e-07
10818.67408	1.79968858693e-08	4.58353621308e-07
10826.14554	9.07665058244e-08	4.57918852131e-07
10833.617	3.22350752348e-08	4.57484398526e-07
10841.08846	-6.24172450745e-08	4.57050260336e-07
10848.55992	1.06456540378e-07	4.56616437401e-07
10856.03138	-8.44218342551e-08	4.56182929563e-07
10863.50284	2.47588558023e-08	4.55749736663e-07
10870.9743	7.40677791656e-08	4.55316858542e-07
10878.44576	6.32253821494e-08	4.54884295043e-07
10885.91722	1.61028797728e-08	4.54452046005e-07
10893.38868	-1.03755423687e-07	4.54020111272e-07
10900.86014	6.67383970559e-08	4.53588490685e-07
10908.3316	-4.12459915624e-08	4.53157184085e-07
10915.80306	3.26509728039e-08	4.52726191314e-07
10923.27452	1.79790791107e-07	4.52295512214e-07
10930.74598	-2.59509538124e-08	4.51865146626e-07
10938.21744	-1.59137303945e-07	4.51435094393e-07
10945.6889	2.6932494731e-07	4.51005355356e-07
10953.16036	5.06150814198e-08	4.50575929357e-07
10960.63182	2.72633699751e-08	4.50146816239e-07
10968.10328	-8.44048352623e-09	4.49718015843e-07
10975.57474	-9.34205876676e-08	4.49289528011e-07
10983.0462	-6.36416739475e-09	4.48861352585e-07
10990.51766	1.17941433009e-07	4.48433489408e-07
10997.98912	-2.89029375391e-08	4.48005938321e-07
11005.46058	7.09939573162e-08	4.47578699168e-07
11012.93204	-1.01116623852e-07	4.47151771789e-07
11020.4035	-8.78327069176e-08	4.46725156029e-07
11027.87496	-1.11744855086e-07	4.46298851728e-07
11035.34642	-3.63086061101e-08	4.45872858729e-07
11042.81788	-2.28709826405e-08	4.45447176875e-07
11050.28934	3.068451671e-09	4.45021806008e-07
11057.7608	1.28936393678e-07	4.44596745971e-07
11065.23226	1.17723646587e-07	4.44171996607e-07
11072.70372	3.13580788862e-08	4.43747557757e-07
11080.17518	1.57827955398e-07	4.43323429266e-07
11087.64664	4.61650875481e-08	4.42899610974e-07
11095.1181	-7.84354653632e-08	4.42476102726e-07
11102.58956	8.61451422298e-08	4.42052904364e-07
11110.06102	-1.14387470046e-07	4.41630015731e-07
11117.53248	8.84612106064e-08	4.41207436669e-07
11125.00394	6.43720615638e-08	4.40785167022e-07
11132.4754	2.04817355376e-07	4.40363206633e-07
11139.94686	1.17460426743e-07	4.39941555345e-07
11147.41832	-3.36964660879e-08	4.39520213e-07
11154.88978	-5.8153153926e-08	4.39099179442e-07
11162.36124	-4.44832120569e-08	4.38678454515e-07
11169.8327	4.573805971e-08	4.3825803806e-07
11177.30416	8.53772912992e-09	4.37837929922e-07
11184.77562	4.79470910142e-08	4.37418129944e-07
11192.24708	1.00287670072e-07	4.3699863797e-07
11199.71854	8.86683976224e-08	4.36579453841e-07
11207.19	-2.57445653961e-08	4.36160577403e-07
11214.66146	1.16715806063e-07	4.35742008498e-07
11222.13292	1.308306094e-07	4.35323746971e-07
11229.60438	-3.56094547075e-08	4.34905792663e-07
11237.07584	-3.46490345216e-08	4.3448814542e-07
11244.5473	6.97892218728e-08	4.34070805085e-07
11252.01876	7.09299874419e-08	4.33653771502e-07
11259.49022	-5.76056502222e-09	4.33237044513e-07
11266.96168	-9.56785339239e-08	4.32820623964e-07
11274.43314	2.22349310088e-08	4.32404509697e-07
11281.9046	-2.88128764826e-08	4.31988701558e-07
11289.37606	-4.08919745469e-08	4.31573199389e-07
11296.84752	-1.05246484139e-07	4.31158003034e-07
11304.31898	-1.43635445212e-07	4.30743112339e-07
11311.79044	-2.50222383655e-08	4.30328527146e-07
11319.2619	-3.71689354176e-08	4.29914247299e-07
11326.73336	-9.96853391973e-09	4.29500272644e-07
11334.20482	-1.14151675288e-07	4.29086603024e-07
11341.67628	3.14643572952e-08	4.28673238283e-07
11349.14774	6.15491021491e-09	4.28260178266e-07
11356.6192	-4.56350409993e-08	4.27847422817e-07
11364.09066	8.15895693227e-09	4.2743497178e-07
11371.56212	9.1702169272e-09	4.27022825e-07
11379.03358	2.34363673873e-08	4.26610982321e-07
11386.50504	3.77441545565e-08	4.26199443588e-07
11393.9765	6.53857912878e-08	4.25788208645e-07
11401.44796	-1.33695911832e-08	4.25377277336e-07
11408.91942	-1.24008158243e-08	4.24966649508e-07
11416.39088	-5.14687029478e-08	4.24556325003e-07
11423.86234	-1.04745112017e-08	4.24146303667e-07
11431.3338	-4.96489885042e-08	4.23736585344e-07
11438.80526	1.38854440236e-07	4.2332716988e-07
11446.27672	1.26666265279e-07	4.2291805712e-07
11453.74818	4.72375085383e-08	4.22509246907e-07
11461.21964	-7.28138566782e-08	4.22100739087e-07
11468.6911	-4.57834805918e-09	4.21692533506e-07
11476.16256	-1.70989830563e-08	4.21284630007e-07
11483.63402	1.05455916371e-07	4.20877028437e-07
11491.10548	-1.23399696216e-07	4.20469728639e-07
11498.57694	5.34961705243e-08	4.20062730461e-07
11506.0484	-9.46662218058e-08	4.19656033746e-07
11513.51986	1.0991521386e-07	4.19249638339e-07
11520.99132	-1.7458253795e-07	4.18843544087e-07
11528.46278	-3.76908302333e-08	4.18437750835e-07
11535.93424	-5.04197301886e-08	4.18032258427e-07
11543.4057	3.2401191964e-08	4.17627066709e-07
11550.87716	-2.12746325528e-08	4.17222175528e-07
11558.34862	3.44277769945e-08	4.16817584727e-07
11565.82008	-6.05280845116e-08	4.16413294154e-07
11573.29154	-4.74594301424e-09	4.16009303652e-07
11580.763	1.19943140043e-07	4.15605613069e-07
11588.23446	-9.9165092817e-08	4.1520222225e-07
11595.70592	-2.94406460161e-08	4.1479913104e-07
11603.17738	5.42891285856e-08	4.14396339286e-07
11610.64884	-5.52371806388e-08	4.13993846832e-07
11618.1203	4.25100369174e-08	4.13591653526e-07
11625.59176	1.58186137594e-08	4.13189759212e-07
11633.06322	4.45551210627e-08	4.12788163738e-07
11640.53468	5.94803182126e-08	4.12386866948e-07
11648.00614	1.02282761813e-07	4.11985868689e-07
11655.4776	1.73093944799e-07	4.11585168807e-07
11662.94906	1.18520868007e-07	4.11184767148e-07
11670.42052	7.77442290515e-08	4.10784663558e-07
11677.89198	-1.31099006567e-07	4.10384857884e-07
11685.36344	2.37749257432e-08	4.09985349972e-07
11692.8349	5.28224778203e-08	4.09586139668e-07
11700.30636	1.10060007478e-07	4.09187226818e-07
11707.77782	5.49069211172e-08	4.08788611269e-07
11715.24928	9.82113222612e-08	4.08390292867e-07
11722.72074	-2.7667873873e-08	4.07992271459e-07
11730.1922	1.28637132079e-07	4.07594546891e-07
11737.66366	2.46075643423e-09	4.0719711901e-07
11745.13512	1.75680336265e-08	4.06799987663e-07
11752.60658	1.85323080593e-08	4.06403152696e-07
11760.07804	-7.99318527505e-08	4.06006613955e-07
11767.5495	3.46530735768e-08	4.05610371288e-07
11775.02096	-2.13241777733e-08	4.05214424542e-07
11782.49242	-9.17251905292e-08	4.04818773563e-07
11789.96388	-3.38290995729e-08	4.04423418198e-07
11797.43534	-7.58420947245e-08	4.04028358294e-07
11804.9068	-1.1797356348e-07	4.03633593698e-07
11812.37826	1.40750145311e-07	4.03239124256e-07
11819.84972	-7.33732770701e-08	4.02844949818e-07
11827.32118	-2.94543922994e-08	4.02451070228e-07
11834.79264	-2.85786956289e-08	4.02057485334e-07
11842.2641	-5.65170465104e-08	4.01664194984e-07
11849.73556	1.31856584802e-07	4.01271199025e-07
11857.20702	8.96590648333e-08	4.00878497304e-07
11864.67848	-2.50044598454e-08	4.00486089668e-07
11872.14994	4.84209285539e-09	4.00093975965e-07
11879.6214	4.92780782943e-08	3.99702156042e-07
11887.09286	1.8099520359e-07	3.99310629747e-07
11894.56432	2.22244460953e-08	3.98919396927e-07
11902.03578	6.68649469007e-08	3.9852845743e-07
11909.50724	5.33028162333e-08	3.98137811102e-07
11916.9787	2.50937862804e-08	3.97747457793e-07
11924.45016	1.13781286304e-07	3.97357397349e-07
11931.92162	1.881018344e-07	3.96967629618e-07
11939.39308	-1.59684452583e-08	3.96578154449e-07
