Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
8039.29096	2.09112411993e-08	3.89893788441e-08
8046.76242	3.18818107806e-08	3.89552270604e-08
8054.23388	5.73532724448e-08	3.89210981672e-08
8061.70534	8.6546451717e-08	3.88869921539e-08
8069.1768	8.31962738619e-08	3.88529090099e-08
8076.64826	1.05283515236e-07	3.88188487245e-08
8084.11972	4.73121360953e-08	3.87848112872e-08
8091.59118	6.21096689536e-08	3.87507966872e-08
8099.06264	-3.48537319633e-09	3.8716804914e-08
8106.5341	4.42394649772e-08	3.86828359569e-08
8114.00556	3.3418976914e-08	3.86488898054e-08
8121.47702	2.99111438272e-08	3.86149664488e-08
8128.94848	5.21798139075e-08	3.85810658766e-08
8136.41994	1.91640360762e-08	3.8547188078e-08
8143.8914	4.51927169602e-08	3.85133330426e-08
8151.36286	7.13215114993e-08	3.84795007597e-08
8158.83432	3.07297369823e-08	3.84456912187e-08
8166.30578	3.4612049215e-08	3.8411904409e-08
8173.77724	9.06767581657e-08	3.837814032e-08
8181.2487	8.72258692629e-08	3.83443989412e-08
8188.72016	-6.01301472899e-09	3.8310680262e-08
8196.19162	6.15317000126e-08	3.82769842717e-08
8203.66308	3.92272131637e-08	3.82433109598e-08
8211.13454	1.30755128448e-08	3.82096603157e-08
8218.606	5.66687954924e-09	3.81760323289e-08
8226.07746	3.97578740268e-08	3.81424269887e-08
8233.54892	2.10251177719e-08	3.81088442847e-08
8241.02038	2.87461462452e-08	3.80752842061e-08
8248.49184	-1.66509892916e-08	3.80417467426e-08
8255.9633	4.04666375475e-08	3.80082318834e-08
8263.43476	5.20766706342e-08	3.79747396181e-08
8270.90622	2.55570745019e-08	3.79412699361e-08
8278.37768	1.42344693024e-08	3.79078228268e-08
8285.84914	4.88448358952e-08	3.78743982797e-08
8293.3206	7.59094544326e-08	3.78409962842e-08
8300.79206	6.07741912324e-08	3.78076168298e-08
8308.26352	7.6403904877e-08	3.7774259906e-08
8315.73498	1.19116689354e-07	3.77409255022e-08
8323.20644	1.11567541928e-08	3.77076136079e-08
8330.6779	1.51531149448e-08	3.76743242125e-08
8338.14936	3.63772528296e-09	3.76410573055e-08
8345.62082	1.9299401237e-08	3.76078128764e-08
8353.09228	2.33316045248e-08	3.75745909147e-08
8360.56374	2.73783105464e-08	3.75413914098e-08
8368.0352	3.92593330658e-08	3.75082143512e-08
8375.50666	2.63443802995e-10	3.74750597284e-08
8382.97812	6.31486277342e-08	3.74419275309e-08
8390.44958	2.40546996475e-08	3.74088177482e-08
8397.92104	2.81375472117e-08	3.73757303697e-08
8405.3925	3.22350481065e-08	3.7342665385e-08
8412.86396	3.23945211483e-08	3.73096227835e-08
8420.33542	5.235392663e-08	3.72766025548e-08
8427.80688	2.08137442403e-08	3.72436046884e-08
8435.27834	-3.46871091401e-08	3.72106291736e-08
8442.7498	2.90478750817e-08	3.71776760002e-08
8450.22126	3.31888341048e-08	3.71447451575e-08
8457.69272	4.134029555e-08	3.71118366351e-08
8465.16418	-6.51849797888e-09	3.70789504226e-08
8472.63564	-2.24708076257e-08	3.70460865093e-08
8480.1071	3.78404035386e-08	3.70132448849e-08
8487.57856	6.61786579721e-08	3.69804255388e-08
8495.05002	-6.16801920509e-09	3.69476284606e-08
8502.52148	2.6227694657e-08	3.69148536399e-08
8509.99294	9.11101388467e-08	3.68821010661e-08
8517.4644	2.20350094165e-09	3.68493707288e-08
8524.93586	-1.39366584404e-08	3.68166626175e-08
8532.40732	2.27438223694e-08	3.67839767218e-08
8539.87878	3.10322463934e-08	3.67513130312e-08
8547.35024	-9.6349126839e-09	3.67186715352e-08
8554.8217	2.72477917483e-08	3.66860522235e-08
8562.29316	1.51046124507e-08	3.66534550855e-08
8569.76462	1.11248726051e-08	3.66208801108e-08
8577.23608	1.12414936571e-08	3.6588327289e-08
8584.70754	3.12182382073e-09	3.65557966096e-08
8592.179	3.62271999283e-08	3.65232880621e-08
8599.65046	2.39908723328e-08	3.64908016363e-08
8607.12192	-8.99004221886e-09	3.64583373215e-08
8614.59338	2.01203908712e-08	3.64258951074e-08
8622.06484	1.19432916558e-08	3.63934749836e-08
8629.5363	-1.7071881621e-08	3.63610769397e-08
8637.00776	-2.53439799026e-08	3.63287009651e-08
8644.47922	3.31718488918e-08	3.62963470495e-08
8651.95068	7.09798768612e-08	3.62640151826e-08
8659.42214	3.34851038839e-08	3.62317053537e-08
8666.8936	1.6846559265e-08	3.61994175527e-08
8674.36506	1.69715035954e-08	3.6167151769e-08
8681.83652	2.13096555192e-08	3.61349079922e-08
8689.30798	-3.8804313091e-09	3.6102686212e-08
8696.77944	1.31180461342e-08	3.60704864179e-08
8704.2509	-2.48793599958e-08	3.60383085996e-08
8711.72236	4.86689660402e-09	3.60061527466e-08
8719.19382	4.96956381265e-09	3.59740188486e-08
8726.66528	9.3291666333e-09	3.59419068951e-08
8734.13674	-1.18815786185e-08	3.59098168759e-08
8741.6082	6.08084025816e-08	3.58777487804e-08
8749.07966	4.81744470228e-08	3.58457025984e-08
8756.55112	1.83472727783e-08	3.58136783194e-08
8764.02258	-1.15853603923e-08	3.5781675933e-08
8771.49404	2.72000106077e-08	3.5749695429e-08
8778.9655	7.04315800934e-08	3.57177367969e-08
8786.43696	1.45358729451e-08	3.56858000263e-08
8793.90842	-6.96539732785e-09	3.5653885107e-08
8801.37988	2.77655297888e-08	3.56219920285e-08
8808.85134	1.4890662836e-08	3.55901207804e-08
8816.3228	1.50091977449e-08	3.55582713525e-08
8823.79426	1.5127793022e-08	3.55264437344e-08
8831.26572	8.50280181562e-08	3.54946379157e-08
8838.73718	-1.95823246607e-08	3.5462853886e-08
8846.20864	1.98621062995e-08	3.54310916351e-08
8853.6801	-1.50812785369e-08	3.53993511525e-08
8861.15156	2.01133010788e-08	3.5367632428e-08
8868.62302	3.343620539e-08	3.53359354512e-08
8876.09448	3.35865243752e-08	3.53042602118e-08
8883.56594	-1.5739720882e-09	3.52726066994e-08
8891.0374	6.04135804679e-08	3.52409749038e-08
8898.50886	-3.68258751872e-08	3.52093648145e-08
8905.98032	-1.90524596201e-08	3.51777764213e-08
8913.45178	-5.0098354386e-08	3.51462097138e-08
8920.92324	-5.58378543148e-09	3.51146646818e-08
8928.3947	-3.67103669362e-08	3.50831413149e-08
8935.86616	1.24398012501e-08	3.50516396027e-08
8943.33762	-2.32336865263e-08	3.50201595351e-08
8950.80908	4.4026503918e-08	3.49887011017e-08
8958.28054	-6.89898241498e-10	3.49572642921e-08
8965.752	1.28862677756e-08	3.49258490961e-08
8973.22346	3.10120972534e-08	3.48944555034e-08
8980.69492	1.76222693009e-08	3.48630835037e-08
8988.16638	2.67796807136e-08	3.48317330867e-08
8995.63784	2.69154838487e-08	3.48004042421e-08
9003.1093	-2.2822439786e-08	3.47690969596e-08
9010.58076	-9.1475421985e-09	3.47378112289e-08
9018.05222	-4.54642979532e-08	3.47065470398e-08
9025.52368	2.28927660409e-08	3.46753043819e-08
9032.99514	2.75850356465e-08	3.46440832451e-08
9040.4666	-4.28062489118e-09	3.4612883619e-08
9047.93806	3.79903110693e-10	3.45817054933e-08
9055.40952	4.68990732901e-10	3.45505488578e-08
9062.88098	5.5810823982e-10	3.45194137022e-08
9070.35244	3.74638925858e-08	3.44883000162e-08
9077.8239	2.83968478298e-08	3.44572077897e-08
9085.29536	1.00631129937e-08	3.44261370123e-08
9092.76682	5.54280352789e-09	3.43950876738e-08
9100.23828	4.73365977112e-08	3.43640597639e-08
9107.70974	-8.18329952569e-09	3.43330532723e-08
9115.1812	-1.27577486912e-08	3.43020681889e-08
9122.65266	1.27589977523e-09	3.42711045034e-08
9130.12412	2.93469363887e-08	3.42401622056e-08
9137.59558	-7.88686914923e-09	3.42092412851e-08
9145.06704	-2.65284933972e-08	3.41783417319e-08
9152.5385	-3.05318567442e-09	3.41474635356e-08
9160.00996	-2.17478754435e-08	3.41166066859e-08
9167.48142	2.53202724685e-08	3.40857711728e-08
9174.95288	3.95788865958e-08	3.40549569859e-08
9182.42434	-1.21594182143e-08	3.40241641151e-08
9189.8958	-7.36821655968e-09	3.39933925501e-08
9197.36726	6.90396020503e-09	3.39626422807e-08
9204.83872	4.49264800337e-08	3.39319132966e-08
9212.31018	-7.14440369375e-09	3.39012055878e-08
9219.78164	-1.65824967183e-08	3.38705191439e-08
9227.2531	6.92260922481e-08	3.38398539548e-08
9234.72456	-4.03225294382e-08	3.38092100102e-08
9242.19602	-3.55230016808e-08	3.37785873e-08
9249.66748	5.06708626531e-08	3.3747985814e-08
9257.13894	-4.98517889156e-08	3.3717405542e-08
9264.6104	-1.62302610111e-08	3.36868464737e-08
9272.08186	1.7499468865e-08	3.3656308599e-08
9279.55332	-1.12947081334e-08	3.36257919077e-08
9287.02478	4.18558394598e-08	3.35952963896e-08
9294.49624	6.61815796984e-08	3.35648220345e-08
9301.9677	-2.5618118818e-08	3.35343688324e-08
9309.43916	1.80707654022e-08	3.35039367729e-08
9316.91062	-2.55318173873e-08	3.34735258459e-08
9324.38208	6.2085477257e-08	3.34431360412e-08
9331.85354	8.66750135375e-09	3.34127673487e-08
9339.325	4.7816221478e-08	3.33824197583e-08
9346.79646	-9.12608680436e-10	3.33520932596e-08
9354.26792	-1.06243943495e-08	3.33217878427e-08
9361.73938	9.06143330861e-09	3.32915034973e-08
9369.21084	5.3376192396e-08	3.32612402133e-08
9376.6823	-2.02648063161e-08	3.32309979804e-08
9384.15376	4.87880617067e-08	3.32007767887e-08
9391.62522	-4.97821149607e-08	3.31705766279e-08
9399.09668	1.94429120313e-08	3.31403974879e-08
9406.56814	4.92733698109e-08	3.31102393586e-08
9414.0396	-6.46522664806e-08	3.30801022297e-08
9421.51106	-8.72655475461e-11	3.30499860912e-08
9428.98252	2.48755641293e-08	3.3019890933e-08
9436.45398	7.86809476932e-11	3.29898167449e-08
9443.92544	1.01452158663e-08	3.29597635168e-08
9451.3969	5.02447911606e-08	3.29297312385e-08
9458.86836	-2.97196691704e-08	3.28997199e-08
9466.33982	5.05704961508e-08	3.28697294911e-08
9473.81128	1.55670506773e-08	3.28397600018e-08
9481.28274	3.58034530679e-08	3.28098114218e-08
9488.7542	5.61065047915e-08	3.27798837411e-08
9496.22566	-2.44958684176e-08	3.27499769496e-08
9503.69712	1.09412008984e-08	3.27200910371e-08
9511.16858	-9.21721872075e-09	3.26902259937e-08
9518.64004	6.1864071585e-08	3.26603818091e-08
9526.1115	-2.43239383428e-08	3.26305584733e-08
9533.58296	1.13380992705e-08	3.26007559762e-08
9541.05442	8.78901071128e-08	3.25709743076e-08
9548.52588	3.70663383356e-08	3.25412134576e-08
9555.99734	6.78893122306e-08	3.2511473416e-08
9563.4688	3.22302440034e-08	3.24817541727e-08
9570.94026	4.26236421728e-08	3.24520557177e-08
9578.41172	-2.91597843696e-08	3.24223780409e-08
9585.88318	4.2919271789e-08	3.23927211321e-08
9593.35464	-4.97064528371e-08	3.23630849814e-08
9600.8261	-5.48647996444e-08	3.23334695787e-08
9608.29756	-4.45299930932e-08	3.23038749138e-08
9615.76902	-3.09885801524e-09	3.22743009768e-08
9623.24048	-2.37663931071e-08	3.22447477576e-08
9630.71194	-2.8917361117e-08	3.22152152461e-08
9638.1834	3.873784007e-08	3.21857034322e-08
9645.65486	1.80404351205e-08	3.21562123059e-08
9653.12632	7.03318212761e-08	3.21267418572e-08
9660.59778	-1.83257188258e-08	3.2097292076e-08
9668.06924	2.88360167176e-08	3.20678629522e-08
9675.5407	7.98998911933e-09	3.20384544759e-08
9683.01216	1.33327644737e-08	3.20090666369e-08
9690.48362	-1.81221022282e-08	3.19796994253e-08
9697.95508	-3.38728226875e-08	3.1950352831e-08
9705.42654	1.36296748797e-08	3.1921026844e-08
9712.898	3.16308781997e-09	3.18917214542e-08
9720.36946	3.24658163905e-09	3.18624366516e-08
9727.84092	9.34302952983e-08	3.18331724263e-08
9735.31238	1.40339137628e-08	3.18039287681e-08
9742.78384	-2.83987217523e-08	3.17747056671e-08
9750.2553	-7.0660294224e-09	3.17455031132e-08
9757.72676	-1.7664642317e-08	3.17163210964e-08
9765.19822	-1.22733058527e-08	3.16871596068e-08
9772.66968	6.80236806406e-08	3.16580186343e-08
9780.14114	-1.7511857871e-08	3.1628898169e-08
9787.6126	9.36730380676e-09	3.15997982007e-08
9795.08406	9.45951858733e-09	3.15707187195e-08
9802.55552	-2.27418409077e-08	3.15416597155e-08
9810.02698	3.12047402177e-08	3.15126211786e-08
9817.49844	3.67306390707e-08	3.14836030988e-08
9824.9699	3.14589420565e-08	3.14546054662e-08
9832.44136	6.40817522127e-08	3.14256282707e-08
9839.91282	-1.16797427583e-08	3.13966715024e-08
9847.38428	2.09741859478e-08	3.13677351513e-08
9854.85574	1.02702616819e-07	3.13388192074e-08
9862.3272	-6.05080620734e-09	3.13099236608e-08
9869.79866	5.40558190137e-08	3.12810485015e-08
9877.27012	7.60869810341e-08	3.12521937194e-08
9884.74158	-2.22714473114e-08	3.12233593047e-08
9892.21304	9.8412594272e-08	3.11945452474e-08
9899.6845	1.6260542531e-08	3.11657515375e-08
9907.15596	-5.51468172149e-08	3.11369781651e-08
9914.62742	-1.6592931838e-08	3.11082251201e-08
9922.09888	3.31110920322e-08	3.10794923927e-08
9929.57034	7.7445902685e-08	3.1050779973e-08
9937.0418	8.31819657223e-08	3.10220878508e-08
9944.51326	6.67620572773e-08	3.09934160164e-08
9951.98472	7.24971879543e-08	3.09647644598e-08
9959.45618	5.60063175947e-08	3.0936133171e-08
9966.92764	7.28801343482e-08	3.090752214e-08
9974.3991	-2.17588601406e-08	3.08789313571e-08
9981.87056	-3.28893409131e-08	3.08503608121e-08
9989.34202	2.86769933608e-08	3.08218104953e-08
9996.81348	7.80198673748e-10	3.07932803966e-08
10004.28494	4.57499207435e-08	3.07647705062e-08
10011.7564	5.71378530643e-08	3.07362808142e-08
10019.22786	3.47859704445e-08	3.07078113105e-08
10026.69932	6.72594140446e-09	3.06793619854e-08
10034.17078	2.93954172414e-08	3.06509328288e-08
10041.64224	1.82056465463e-08	3.06225238309e-08
10049.1137	4.66251315686e-08	3.05941349818e-08
10056.58516	-4.27658255823e-09	3.05657662716e-08
10064.05662	-6.66914202175e-08	3.05374176903e-08
10071.52808	2.99878476667e-08	3.05090892282e-08
10078.99954	1.04175849882e-07	3.04807808751e-08
10086.471	-9.7108425097e-09	3.04524926214e-08
10093.94246	2.46361059969e-08	3.04242244571e-08
10101.41392	-2.10386881381e-08	3.03959763722e-08
10108.88538	5.35156883435e-08	3.0367748357e-08
10116.35684	3.07101547138e-08	3.03395404016e-08
10123.8283	5.38283251812e-08	3.0311352496e-08
10131.29976	4.82275201583e-08	3.02831846303e-08
10138.77122	-4.96594466593e-08	3.02550367948e-08
10146.24268	4.27407703154e-08	3.02269089795e-08
10153.71414	-1.49588619884e-08	3.01988011746e-08
10161.1856	2.46809105788e-09	3.01707133702e-08
10168.65706	8.34521568023e-09	3.01426455564e-08
10176.12852	8.43032605546e-09	3.01145977235e-08
10183.59998	-1.47564842663e-08	3.00865698614e-08
10191.07144	-2.63588576921e-08	3.00585619604e-08
10198.5429	-3.79949089349e-08	3.00305740106e-08
10206.01436	8.76677615062e-09	3.00026060022e-08
10213.48582	-4.38137754757e-08	2.99746579253e-08
10220.95728	8.5121209374e-08	2.99467297701e-08
10228.42874	3.83707198342e-08	2.99188215267e-08
10235.9002	5.61366782751e-08	2.98909331853e-08
10243.37166	-2.02379381664e-08	2.98630647361e-08
10250.84312	3.87600621504e-08	2.98352161692e-08
10258.31458	-4.37708240009e-08	2.98073874748e-08
10265.78604	3.53850107408e-09	2.97795786431e-08
10273.2575	3.91444746105e-08	2.97517896642e-08
10280.72896	9.62322895501e-09	2.97240205283e-08
10288.20042	3.34653633747e-08	2.96962712256e-08
10295.67188	5.14317581953e-08	2.96685417463e-08
10303.14334	2.77534638508e-08	2.96408320806e-08
10310.6148	8.75268940846e-08	2.96131422186e-08
10318.08626	-1.38419246362e-08	2.95854721506e-08
10325.55772	-1.97750384733e-08	2.95578218668e-08
10333.02918	9.41203209041e-08	2.95301913572e-08
10340.50064	-7.68809787649e-09	2.95025806122e-08
10347.9721	4.39091223733e-09	2.9474989622e-08
10355.44356	-1.96070458118e-08	2.94474183767e-08
10362.91502	1.05709910449e-08	2.94198668665e-08
10370.38648	-4.3667167893e-08	2.93923350817e-08
10377.85794	-1.34377969499e-08	2.93648230125e-08
10385.3294	4.71454516087e-08	2.93373306491e-08
10392.80086	3.51621022723e-08	2.93098579817e-08
10400.27232	-2.54273096803e-08	2.92824050005e-08
10407.74378	5.00413467878e-09	2.92549716957e-08
10415.21524	-1.31845509432e-08	2.92275580577e-08
10422.6867	1.12546399133e-08	2.92001640765e-08
10430.15816	-8.71561806122e-10	2.91727897425e-08
10437.62962	2.97711253803e-08	2.91454350459e-08
10445.10108	-7.3465447137e-10	2.91180999769e-08
10452.57254	1.15986297945e-08	2.90907845257e-08
10460.044	4.85347098743e-08	2.90634886826e-08
10467.51546	6.09789714036e-08	2.90362124379e-08
10474.98692	4.88206026585e-08	2.90089557817e-08
10482.45838	-6.55817608738e-09	2.89817187044e-08
10489.92984	-5.59188736156e-08	2.89545011962e-08
10497.4013	-6.44108994488e-09	2.89273032473e-08
10504.87276	3.07881084677e-08	2.89001248481e-08
10512.34422	1.22900171868e-08	2.88729659887e-08
10519.81568	1.23763697233e-08	2.88458266594e-08
10527.28714	3.11286508366e-08	2.88187068505e-08
10534.7586	-6.14275307873e-09	2.87916065523e-08
10542.23006	3.7595082217e-08	2.8764525755e-08
10549.70152	3.77190940669e-08	2.8737464449e-08
10557.17298	-2.47367368703e-08	2.87104226244e-08
10564.64444	-4.3503512576e-08	2.86834002716e-08
10572.1159	4.43569988638e-08	2.86563973809e-08
10579.58736	-3.0923170182e-08	2.86294139425e-08
10587.05882	3.83256234367e-08	2.86024499468e-08
10594.53028	5.10552237854e-08	2.85755053839e-08
10602.00174	6.3822952078e-08	2.85485802443e-08
10609.4732	-3.08287363258e-08	2.85216745182e-08
10616.94466	-4.3463817987e-08	2.84947881959e-08
10624.41612	-2.44432223759e-08	2.84679212677e-08
10631.88758	9.77135450295e-10	2.84410737239e-08
10639.35904	-4.34456553884e-08	2.84142455549e-08
10646.8305	-3.70749249435e-08	2.83874367508e-08
10654.30196	4.57944157913e-08	2.83606473022e-08
10661.77342	2.6780345146e-08	2.83338771992e-08
10669.24488	1.41022184376e-08	2.83071264321e-08
10676.71634	2.05901451014e-08	2.82803949914e-08
10684.1878	2.70966739259e-08	2.82536828673e-08
10691.65926	-1.77318872948e-08	2.82269900501e-08
10699.13072	2.73059167642e-08	2.82003165303e-08
10706.60218	8.09982034751e-09	2.8173662298e-08
10714.07364	-1.76075667465e-08	2.81470273437e-08
10721.5451	5.98977723732e-08	2.81204116577e-08
10729.01656	1.86934633447e-09	2.80938152303e-08
10736.48802	-4.53583133486e-09	2.80672380518e-08
10743.95948	-6.28186048814e-08	2.80406801127e-08
10751.43094	-1.09099262818e-08	2.80141414032e-08
10758.9024	-4.3595439016e-09	2.79876219137e-08
10766.37386	-4.33550260848e-08	2.79611216346e-08
10773.84532	-3.03136592338e-08	2.79346405562e-08
10781.31678	1.53976332881e-08	2.79081786689e-08
10788.78824	8.94879245157e-09	2.7881735963e-08
10796.2597	2.48144695819e-09	2.78553124289e-08
10803.73116	4.84316195386e-08	2.7828908057e-08
10811.20262	2.62010614196e-09	2.78025228377e-08
10818.67408	2.2407615177e-08	2.77761567612e-08
10826.14554	-3.82414289971e-09	2.7749809818e-08
10833.617	-4.99020368417e-08	2.77234819985e-08
10841.08846	2.92938117279e-08	2.7697173293e-08
10848.55992	9.57227287537e-09	2.76708836919e-08
10856.03138	2.95063139177e-08	2.76446131857e-08
10863.50284	3.10135235139e-09	2.76183617647e-08
10870.9743	3.17006188574e-09	2.75921294192e-08
10878.44576	-4.32835738494e-08	2.75659161397e-08
10885.91722	3.65819340689e-08	2.75397219166e-08
10893.38868	-3.28862240115e-09	2.75135467403e-08
10900.86014	2.34654814991e-08	2.74873906011e-08
10908.3316	-3.16914149427e-09	2.74612534896e-08
10915.80306	3.03512577439e-08	2.7435135396e-08
10923.27452	-6.33608892796e-08	2.74090363108e-08
10930.74598	5.06917679878e-08	2.73829562245e-08
10938.21744	-4.32486514245e-08	2.73568951274e-08
10945.6889	-1.63296657175e-08	2.73308530099e-08
10953.16036	3.92451680556e-09	2.73048298625e-08
10960.63182	-2.29945606858e-08	2.72788256755e-08
10968.10328	-4.99862437805e-08	2.72528404395e-08
10975.57474	5.1484786984e-08	2.72268741449e-08
10983.0462	4.19892761977e-09	2.7200926782e-08
10990.51766	4.26783773084e-09	2.71749983413e-08
10997.98912	-2.2835554747e-08	2.71490888132e-08
11005.46058	-5.68136640951e-08	2.71231981883e-08
11012.93204	-1.59614362857e-08	2.70973264569e-08
11020.4035	-1.59206166837e-08	2.70714736094e-08
11027.87496	-5.6854704359e-08	2.70456396364e-08
11035.34642	-2.16304516471e-09	2.70198245282e-08
11042.81788	3.21347543233e-08	2.69940282754e-08
11050.28934	-5.00413825018e-08	2.69682508683e-08
11057.7608	3.23457187033e-08	2.69424922975e-08
11065.23226	3.93296277395e-08	2.69167525534e-08
11072.70372	2.56770337417e-08	2.68910316264e-08
11080.17518	-1.8036514487e-09	2.68653295071e-08
11087.64664	1.2063877748e-08	2.68396461858e-08
11095.1181	1.02021918139e-07	2.68139816532e-08
11102.58956	-2.23920545359e-08	2.67883358995e-08
11110.06102	1.16298974135e-07	2.67627089154e-08
11117.53248	-2.92711605498e-08	2.67371006913e-08
11125.00394	-1.44144207941e-09	2.67115112177e-08
11132.4754	5.57947680009e-09	2.6685940485e-08
11139.94686	-1.3221085338e-09	2.66603884838e-08
11147.41832	-3.61623925631e-08	2.66348552045e-08
11154.88978	-1.20386363579e-09	2.66093406377e-08
11162.36124	2.68505420773e-08	2.65838447738e-08
11169.8327	-3.61242484953e-08	2.65583676033e-08
11177.30416	4.80973201928e-08	2.65329091168e-08
11184.77562	-9.64330794229e-10	2.65074693047e-08
11192.24708	6.13181329035e-09	2.64820481576e-08
11199.71854	6.20109238132e-09	2.64566456659e-08
11207.19	6.97719232678e-08	2.64312618201e-08
11214.66146	-4.31149486524e-08	2.64058966109e-08
11222.13292	6.30076817743e-08	2.63805500286e-08
11229.60438	-1.47724277795e-08	2.63552220639e-08
11237.07584	-2.1825479596e-08	2.63299127072e-08
11244.5473	2.79273757244e-08	2.63046219491e-08
11252.01876	3.51394889549e-08	2.62793497801e-08
11259.49022	4.23715698451e-08	2.62540961907e-08
11266.96168	2.82261103712e-08	2.62288611714e-08
11274.43314	2.11832080631e-08	2.62036447129e-08
11281.9046	-2.87887136957e-08	2.61784468055e-08
11289.37606	1.41981795558e-08	2.615326744e-08
11296.84752	5.0131291488e-08	2.61281066068e-08
11304.31898	2.15389034082e-08	2.61029642964e-08
11311.79044	-4.30817747245e-08	2.60778404994e-08
11319.2619	7.93117280224e-08	2.60527352065e-08
11326.73336	1.78213961329e-10	2.6027648408e-08
11334.20482	2.18950642334e-08	2.60025800946e-08
11341.67628	-1.41589165913e-08	2.59775302569e-08
11349.14774	3.65488834827e-08	2.59524988854e-08
11356.6192	2.21624924601e-08	2.59274859706e-08
11364.09066	4.78789154558e-10	2.59024915032e-08
11371.56212	-6.72865462039e-09	2.58775154737e-08
11379.03358	4.42597842723e-08	2.58525578726e-08
11386.50504	1.52326438492e-08	2.58276186907e-08
11393.9765	-1.38733412289e-08	2.58026979183e-08
11401.44796	-2.11386732443e-08	2.57777955462e-08
11408.91942	-1.37926045689e-08	2.57529115649e-08
11416.39088	-6.4274539347e-09	2.5728045965e-08
11423.86234	1.03644056166e-07	2.57031987371e-08
11431.3338	6.71252837741e-08	2.56783698717e-08
11438.80526	-4.30473948411e-08	2.56535593595e-08
11446.27672	-1.3588457737e-08	2.56287671911e-08
11453.74818	1.63436751422e-07	2.5603993357e-08
11461.21964	8.24990579593e-08	2.55792378479e-08
11468.6911	-3.56483422568e-08	2.55545006544e-08
11476.16256	3.10028079155e-08	2.55297817671e-08
11483.63402	8.85983768015e-09	2.55050811766e-08
11491.10548	-4.30376001646e-08	2.54803988735e-08
11498.57694	3.12982645659e-08	2.54557348484e-08
11506.0484	2.39552111815e-08	2.54310890919e-08
11513.51986	1.68553562745e-09	2.54064615948e-08
11520.99132	1.66713959752e-08	2.53818523475e-08
11528.46278	-3.55572214448e-08	2.53572613407e-08
11535.93424	-2.80636046369e-08	2.53326885651e-08
11543.4057	-6.54990325454e-08	2.53081340113e-08
11550.87716	6.94922176322e-08	2.52835976699e-08
11558.34862	4.7111743111e-08	2.52590795316e-08
11565.82008	-3.55007799768e-08	2.52345795869e-08
11573.29154	1.72253851224e-08	2.52100978266e-08
11580.763	-1.2856973302e-08	2.51856342413e-08
11588.23446	-1.28167416541e-08	2.51611888216e-08
11595.70592	2.3432638573e-09	2.51367615583e-08
11603.17738	-3.5444692501e-08	2.51123524418e-08
11610.64884	-1.26961914511e-08	2.5087961463e-08
11618.1203	2.52171781988e-09	2.50635886124e-08
11625.59176	-5.01696861389e-09	2.50392338807e-08
11633.06322	-6.58323243365e-08	2.50148972586e-08
11640.53468	4.0789076601e-08	2.49905787368e-08
11648.00614	1.80165719566e-08	2.49662783059e-08
11655.4776	2.57349551345e-08	2.49419959566e-08
11662.94906	6.40667551963e-08	2.49177316796e-08
11670.42052	8.71876705881e-08	2.48934854655e-08
11677.89198	4.90197414934e-08	2.48692573051e-08
11685.36344	4.91425580968e-08	2.48450471889e-08
11692.8349	2.61969567846e-08	2.48208551078e-08
11700.30636	3.39874080458e-08	2.47966810524e-08
11707.77782	-5.07135926502e-08	2.47725250133e-08
11715.24928	-3.52842803242e-08	2.47483869813e-08
11722.72074	-2.75450677792e-08	2.47242669471e-08
11730.1922	-5.84754504447e-08	2.47001649014e-08
11737.66366	1.12333231446e-08	2.46760808348e-08
11745.13512	6.56081981144e-08	2.46520147382e-08
11752.60658	-3.52308312852e-08	2.46279666021e-08
11760.07804	1.14446510774e-08	2.46039364173e-08
11767.5495	3.48781822308e-08	2.45799241745e-08
11775.02096	-4.00921900399e-09	2.45559298645e-08
11782.49242	5.06954907712e-08	2.45319534779e-08
11789.96388	5.86375262664e-08	2.45079950055e-08
11797.43534	5.87722486504e-08	2.44840544379e-08
11804.9068	1.18724832925e-08	2.4460131766e-08
11812.37826	2.76409838756e-08	2.44362269805e-08
11819.84972	2.77324399874e-08	2.4412340072e-08
11827.32118	1.99545076252e-08	2.43884710313e-08
11834.79264	-6.66353661746e-08	2.43646198492e-08
11842.2641	6.74472888715e-08	2.43407865163e-08
11849.73556	-7.45935613339e-08	2.43169710235e-08
11857.20702	2.81811204831e-08	2.42931733615e-08
11864.67848	5.20305253794e-08	2.4269393521e-08
11872.14994	-1.92106062216e-08	2.42456314928e-08
11879.6214	-1.12415331302e-08	2.42218872676e-08
11887.09286	3.64937747309e-08	2.41981608362e-08
11894.56432	7.63958873666e-08	2.41744521894e-08
11902.03578	8.4525102757e-08	2.41507613178e-08
11909.50724	-1.10786421516e-08	2.41270882123e-08
11916.9787	1.29336905887e-08	2.41034328637e-08
11924.45016	5.30105368741e-08	2.40797952626e-08
11931.92162	1.30766772445e-08	2.40561754e-08
11939.39308	-2.69603861103e-08	2.40325732665e-08
11946.86454	-1.08777925685e-08	2.40089888529e-08
11954.336	-2.79652308068e-09	2.398542215e-08
11961.80746	-2.74647751137e-09	2.39618731487e-08
11969.27892	-1.0757933446e-08	2.39383418396e-08
11976.75038	1.34966434562e-08	2.39148282135e-08
11984.22184	5.48562176465e-09	2.38913322613e-08
11991.6933	2.17300725332e-08	2.38678539738e-08
