Altitude(m)	Range Corrected Signal(m^-1 sr^-1)
16347.55448	-364786063.656
16355.02594	-1167580202.82
16362.4974	-1704109859.22
16369.96886	170164684.103
16377.44032	1511422807.34
16384.91178	-903385849.039
16392.38324	170630994.962
16399.8547	1246607510.43
16407.32616	-905859183.54
16414.79762	440543524.781
16422.26908	440944657.038
16429.74054	1251155094.47
16437.212	-368798345.824
16444.68346	-1180416535.54
16452.15492	983897814.495
16459.62638	3152146062.12
16467.09784	-1183636583.7
16474.5693	1257991994.83
16482.04076	-914128051.522
16489.51222	-914957004.598
16496.98368	2077868842.56
16504.45514	172972120.062
16511.9266	-1735377278.08
16519.39806	-1464057598.3
16526.86952	1812266756.03
16534.34098	993752409.022
16541.81244	994650716.239
16549.2839	-1469359749.14
16556.75536	-374182192.089
16564.22682	-1746388028.57
16571.69828	-1473342651.53
16579.16974	2098623816.86
16586.6412	-650650915.794
16594.11266	-1477330944.73
16601.58412	175013998.011
16609.05558	175171561.81
16616.52704	1003656109.12
16623.9985	728201554.347
16631.46996	728856264.635
16638.94142	175802525.952
16646.41288	-101142617.547
16653.88434	-101233430.218
16661.3558	1841881156.02
16668.82726	732134228.859
16676.29872	1288988582.26
16683.77018	-1493338025.5
16691.24164	-658883199.802
16698.7131	455914876.386
16706.18456	-1497353272.7
16713.65602	1294770089.17
16721.12748	-940840890.641
16728.59894	-381989820.706
16736.0704	1018149150.6
16743.54186	1299404609.27
16751.01332	-663610597.739
16758.48478	1020878162.06
16765.95624	1302885932.85
16773.4277	1585395285.81
16780.89916	178815096.152
16788.37062	1024522525.65
16795.84208	-385066924.756
