Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
8016.87658	1.71518045414e-07	3.44702607114e-06
8024.34804	3.14018590807e-07	3.44400859679e-06
8031.8195	4.24605725095e-07	3.44099314369e-06
8039.29096	5.03000922605e-07	3.43797971088e-06
8046.76242	-3.08118783962e-07	3.43496829744e-06
8054.23388	-1.6626609592e-07	3.43195890243e-06
8061.70534	4.25954601201e-08	3.4289515249e-06
8069.1768	-3.11364001248e-07	3.42594616393e-06
8076.64826	5.96184375238e-07	3.42294281857e-06
8084.11972	5.09403365298e-07	3.41994148788e-06
8091.59118	5.22264943658e-07	3.41694217094e-06
8099.06264	-7.37939227983e-07	3.4139448668e-06
8106.5341	2.77235633226e-07	3.41094957453e-06
8114.00556	8.71618954095e-08	3.40795629319e-06
8121.47702	-2.05307318872e-07	3.40496502184e-06
8128.94848	-2.63548327555e-08	3.40197575956e-06
8136.41994	6.95771631858e-07	3.3989885054e-06
8143.8914	2.67687862372e-07	3.39600325843e-06
8151.36286	5.17764624844e-07	3.39302001772e-06
8158.83432	3.59819939883e-07	3.39003878234e-06
8166.30578	-7.29102173932e-08	3.38705955133e-06
8173.77724	6.01666131386e-09	3.38408232379e-06
8181.2487	-5.20828494447e-08	3.38110709876e-06
8188.72016	6.16420258769e-08	3.37813387532e-06
8196.19162	-3.11092984199e-08	3.37516265253e-06
8203.66308	4.85316312706e-08	3.37219342946e-06
8211.13454	6.83536233355e-07	3.36922620518e-06
8218.606	1.75278958505e-07	3.36626097876e-06
8226.07746	1.16771788267e-07	3.36329774925e-06
8233.54892	-1.19874170147e-08	3.36033651574e-06
8241.02038	-3.16551879199e-07	3.35737727729e-06
8248.49184	4.35164547743e-08	3.35442003297e-06
8255.9633	5.41338464399e-08	3.35146478184e-06
8263.43476	2.76198531837e-07	3.34851152297e-06
8270.90622	1.464054785e-07	3.34556025545e-06
8278.37768	-3.02792619342e-07	3.34261097832e-06
8285.84914	-9.73091316307e-09	3.33966369067e-06
8293.3206	7.17127503654e-08	3.33671839156e-06
8300.79206	1.53609677791e-07	3.33377508007e-06
8308.26352	3.43121114899e-07	3.33083375526e-06
8315.73498	5.69608567595e-07	3.3278944162e-06
8323.20644	3.30937556023e-07	3.32495706198e-06
8330.6779	-3.04953053825e-07	3.32202169164e-06
8338.14936	6.46736001082e-08	3.31908830428e-06
8345.62082	9.42395034386e-07	3.31615689896e-06
8353.09228	3.76839808534e-07	3.31322747474e-06
8360.56374	-4.10199257745e-07	3.31030003072e-06
8368.0352	3.98940402198e-07	3.30737456594e-06
8375.50666	6.29545121463e-07	3.3044510795e-06
8382.97812	-3.08305211852e-07	3.30152957046e-06
8390.44958	1.40351481779e-07	3.29861003789e-06
8397.92104	-1.42674674381e-07	3.29569248088e-06
8405.3925	4.92490738654e-07	3.29277689848e-06
8412.86396	5.04547300532e-07	3.28986328978e-06
8420.33542	-7.49528559019e-08	3.28695165385e-06
8427.80688	-3.61492215854e-07	3.28404198976e-06
8435.27834	-3.52665863229e-07	3.28113429659e-06
8442.7498	2.88575812638e-07	3.27822857342e-06
8450.22126	-2.59568071059e-07	3.27532481931e-06
8457.69272	-2.62722573154e-08	3.27242303334e-06
8465.16418	4.33038372367e-07	3.2695232146e-06
8472.63564	-1.93372883005e-07	3.26662536215e-06
8480.1071	4.1775507621e-07	3.26372947507e-06
8487.57856	1.65411133259e-07	3.26083555244e-06
8495.05002	1.7600139652e-07	3.25794359333e-06
8502.52148	-1.92077290419e-07	3.25505359682e-06
8509.99294	4.24392329129e-07	3.25216556199e-06
8517.4644	2.07688481736e-07	3.24927948791e-06
8524.93586	-8.66163647439e-08	3.24639537366e-06
8532.40732	-6.16179171438e-10	3.24351321833e-06
8539.87878	2.77294483918e-07	3.24063302098e-06
8547.35024	2.88207224285e-07	3.23775478069e-06
8554.8217	2.9914699468e-07	3.23487849655e-06
8562.29316	-1.13949667374e-07	3.23200416764e-06
8569.76462	-1.81778835587e-07	3.22913179302e-06
8577.23608	-1.33893684495e-07	3.22626137179e-06
8584.70754	-1.24564175036e-07	3.22339290301e-06
8592.179	3.51274258357e-07	3.22052638577e-06
8599.65046	6.35160033373e-07	3.21766181916e-06
8607.12192	-1.72880749261e-07	3.21479920224e-06
8614.59338	-1.24606548993e-07	3.2119385341e-06
8622.06484	9.83006450227e-07	3.20907981383e-06
8629.5363	1.70764552804e-07	3.20622304049e-06
8637.00776	-3.31167842017e-07	3.20336821318e-06
8644.47922	-2.43653444871e-07	3.20051533097e-06
8651.95068	-2.34820367972e-07	3.19766439294e-06
8659.42214	-2.65610504766e-07	3.19481539819e-06
8666.8936	-5.8273177764e-08	3.19196834578e-06
8674.36506	4.6869459201e-07	3.1891232348e-06
8681.83652	2.40646222999e-07	3.18628006434e-06
8689.30798	4.91108136305e-07	3.18343883347e-06
8696.77944	3.02108409054e-07	3.18059954128e-06
8704.2509	-2.09453600504e-07	3.17776218686e-06
8711.72236	1.61669881278e-07	3.17492676928e-06
8719.19382	-3.12279148083e-07	3.17209328763e-06
8726.66528	2.62090220193e-07	3.169261741e-06
8734.13674	2.94889072534e-08	3.16643212846e-06
8741.6082	-4.88606831206e-07	3.16360444911e-06
8749.07966	-4.8072789784e-07	3.16077870202e-06
8756.55112	-2.46292248478e-08	3.15795488629e-06
8764.02258	1.0726458788e-07	3.15513300099e-06
8771.49404	1.09953963146e-06	3.15231304522e-06
8778.9655	-1.99822837896e-07	3.14949501805e-06
8786.43696	-2.66377155595e-08	3.14667891858e-06
8793.90842	-1.82098812902e-07	3.14386474589e-06
8801.37988	-2.9714968953e-07	3.14105249906e-06
8808.85134	-2.88763323754e-07	3.13824217719e-06
8816.3228	3.41284583524e-07	3.13543377936e-06
8823.79426	1.02656188544e-07	3.13262730466e-06
8831.26572	-1.25060766555e-08	3.12982275217e-06
8838.73718	2.47062563621e-07	3.12702012098e-06
8846.20864	9.00536841177e-08	3.12421941019e-06
8853.6801	-4.4485723357e-07	3.12142061887e-06
8861.15156	-3.95062144015e-07	3.11862374612e-06
8868.62302	2.43631721133e-07	3.11582879102e-06
8876.09448	2.95921435079e-07	3.11303575267e-06
8883.56594	-1.16113306199e-07	3.11024463015e-06
8891.0374	6.96906168849e-07	3.10745542255e-06
8898.50886	-6.48692891993e-07	3.10466812896e-06
8905.98032	-8.9184375878e-08	3.10188274848e-06
8913.45178	-2.08024127238e-07	3.09909928018e-06
8920.92324	-1.9953522529e-07	3.09631772317e-06
8928.3947	-1.48284313106e-07	3.09353807653e-06
8935.86616	4.60112564147e-07	3.09076033936e-06
8943.33762	-4.42895401627e-08	3.08798451073e-06
8950.80908	5.24014520536e-07	3.08521058975e-06
8958.28054	-4.13561322967e-07	3.08243857551e-06
8965.752	2.61556302333e-08	3.0796684671e-06
8973.22346	-3.10939528462e-07	3.0769002636e-06
8980.69492	-4.267437832e-08	3.07413396412e-06
8988.16638	9.6631045089e-08	3.07136956774e-06
8995.63784	1.06026541561e-07	3.06860707356e-06
9003.1093	4.20965607973e-07	3.06584648067e-06
9010.58076	3.87775253646e-07	3.06308778816e-06
9018.05222	-2.1552924814e-07	3.06033099513e-06
9025.52368	-2.07237282487e-07	3.05757610067e-06
9032.99514	-4.18930688314e-07	3.05482310388e-06
9040.4666	-5.86368445065e-08	3.05207200384e-06
9047.93806	-1.8238663216e-07	3.04932279965e-06
9055.40952	-7.93573572883e-07	3.04657549041e-06
9062.88098	-1.22136859245e-07	3.04383007522e-06
9070.35244	-1.13613911868e-07	3.04108655316e-06
9077.8239	3.84586226378e-07	3.03834492333e-06
9085.29536	6.17965388776e-07	3.03560518483e-06
9092.76682	-6.22824188481e-07	3.03286733675e-06
9100.23828	-2.12840281053e-07	3.03013137819e-06
9107.70974	4.68519500361e-07	3.02739730825e-06
9115.1812	1.64176866429e-07	3.02466512602e-06
9122.65266	1.73587928465e-07	3.0219348306e-06
9130.12412	2.73359327701e-07	3.01920642108e-06
9137.59558	5.68073952934e-08	3.01647989657e-06
9145.06704	-2.5166010038e-07	3.01375525616e-06
9152.5385	2.89432612766e-08	3.01103249895e-06
9160.00996	2.19962280719e-07	3.00831162403e-06
9167.48142	-5.00515163656e-07	3.00559263051e-06
9174.95288	2.37983315829e-07	3.00287551748e-06
9182.42434	-3.47914046313e-07	3.00016028404e-06
9189.8958	3.93965570444e-07	2.99744692929e-06
9197.36726	-3.31787710064e-07	2.99473545233e-06
9204.83872	2.74837274514e-07	2.99202585227e-06
9212.31018	1.92129050893e-07	2.98931812818e-06
9219.78164	1.63825607207e-08	2.98661227919e-06
9227.2531	-1.60336469639e-07	2.98390830439e-06
9234.72456	7.30492242715e-07	2.98120620287e-06
9242.19602	-4.68801434642e-07	2.97850597375e-06
9249.66748	2.84614623312e-07	2.97580761611e-06
9257.13894	-4.53607414573e-07	2.97311112907e-06
9264.6104	-2.50404759901e-08	2.97041651172e-06
9272.08186	-6.34418444338e-08	2.96772376316e-06
9279.55332	-5.50653888123e-08	2.9650328825e-06
9287.02478	-4.70528341881e-07	2.96234386884e-06
9294.49624	1.97105780702e-07	2.95965672127e-06
9301.9677	-2.19205070755e-07	2.95697143891e-06
9309.43916	-2.58736956904e-07	2.95428802086e-06
9316.91062	4.60869317673e-07	2.95160646621e-06
9324.38208	-4.32679148506e-07	2.94892677408e-06
9331.85354	1.93847372315e-07	2.94624894356e-06
9339.325	-3.57374285907e-08	2.94357297376e-06
9346.79646	-5.05695677284e-07	2.94089886378e-06
9354.26792	4.11697417034e-07	2.93822661273e-06
9361.73938	1.09414459514e-06	2.93555621971e-06
9369.21084	-4.89543211069e-08	2.93288768383e-06
9376.6823	4.41711635653e-07	2.93022100419e-06
9384.15376	-3.17720649107e-08	2.92755617989e-06
9391.62522	6.06247231295e-07	2.92489321005e-06
9399.09668	-4.51157425503e-07	2.92223209376e-06
9406.56814	2.36580350942e-07	2.91957283014e-06
9414.0396	-3.87677288548e-07	2.91691541828e-06
9421.51106	8.88776859229e-07	2.91425985731e-06
9428.98252	5.57773253206e-07	2.91160614631e-06
9436.45398	5.19021265527e-07	2.9089542844e-06
9443.92544	-6.50236592293e-07	2.90630427069e-06
9451.3969	2.4210339644e-07	2.90365610428e-06
9458.86836	2.01888496828e-07	2.90100978429e-06
9466.33982	-8.57088306868e-08	2.89836530981e-06
9473.81128	-1.76739546356e-07	2.89572267996e-06
9481.28274	6.74462971142e-07	2.89308189384e-06
9488.7542	-3.09433514858e-07	2.89044295057e-06
9496.22566	2.45779890331e-07	2.88780584925e-06
9503.69712	-2.44309707873e-07	2.88517058899e-06
9511.16858	1.31616832609e-08	2.8825371689e-06
9518.64004	1.21621022779e-07	2.87990558809e-06
9526.1115	-2.21187414032e-07	2.87727584567e-06
9533.58296	-1.13112986593e-07	2.87464794076e-06
9541.05442	2.47430346333e-07	2.87202187245e-06
9548.52588	1.04933713052e-07	2.86939763986e-06
9555.99734	1.22448705991e-08	2.8667752421e-06
9563.4688	2.7388068038e-07	2.86415467828e-06
9570.94026	-2.24997663692e-07	2.86153594752e-06
9578.41172	-1.40543214467e-08	2.85891904892e-06
9585.88318	1.46955555521e-07	2.8563039816e-06
9593.35464	5.33622552915e-08	2.85369074467e-06
9600.8261	-9.192439159e-08	2.85107933723e-06
9608.29756	1.20968436329e-07	2.84846975841e-06
9615.76902	-1.27466720811e-07	2.84586200732e-06
9623.24048	1.37551016356e-07	2.84325608306e-06
9630.71194	4.28839753316e-08	2.84065198475e-06
9638.1834	-6.20627202716e-07	2.83804971151e-06
9645.65486	6.59937717987e-09	2.83544926244e-06
9653.12632	1.18343025649e-07	2.83285063667e-06
9660.59778	2.28002367142e-08	2.8302538333e-06
9668.06924	-3.33522297846e-07	2.82765885145e-06
9675.5407	2.47067721357e-07	2.82506569024e-06
9683.01216	-1.09946484529e-07	2.82247434877e-06
9690.48362	2.35882402699e-09	2.81988482617e-06
9697.95508	2.20114073754e-07	2.81729712155e-06
9705.42654	-4.01861705326e-07	2.81471123402e-06
9712.898	8.68445139286e-07	2.81212716271e-06
9720.36946	3.50379699115e-08	2.80954490672e-06
9727.84092	-1.68407384378e-07	2.80696446517e-06
9735.31238	5.80472766744e-07	2.80438583719e-06
9742.78384	6.4348003374e-09	2.80180902187e-06
9750.2553	-3.8856036194e-08	2.79923401835e-06
9757.72676	8.74693730058e-07	2.79666082575e-06
9765.19822	-3.42597419604e-07	2.79408944316e-06
9772.66968	-7.10109900868e-07	2.79151986973e-06
9780.14114	5.27775920814e-07	2.78895210455e-06
9787.6126	4.64322148295e-10	2.78638614676e-06
9795.08406	-6.90824688367e-07	2.78382199547e-06
9802.55552	1.51994531002e-08	2.78125964979e-06
9810.02698	1.30966379502e-07	2.77869910885e-06
9817.49844	-1.85290795492e-07	2.77614037177e-06
9824.9699	-1.55945324207e-08	2.77358343766e-06
9832.44136	-6.21693385966e-08	2.77102830564e-06
9839.91282	1.08487411992e-07	2.76847497484e-06
9847.38428	7.59986909295e-09	2.76592344438e-06
9854.85574	-2.57534084662e-07	2.76337371336e-06
9862.3272	-1.95936314003e-07	2.76082578093e-06
9869.79866	-1.88836569183e-07	2.75827964619e-06
9877.27012	6.96237741684e-07	2.75573530826e-06
9884.74158	-5.5842482448e-07	2.75319276628e-06
9892.21304	-1.66900197e-07	2.75065201935e-06
9899.6845	6.09271250065e-08	2.74811306661e-06
9907.15596	-9.70707003506e-08	2.74557590717e-06
9914.62742	7.63877271263e-08	2.74304054015e-06
9922.09888	-1.37674345298e-07	2.74050696468e-06
9929.57034	5.36527798453e-07	2.73797517988e-06
9937.0418	1.55978363103e-07	2.73544518488e-06
9944.51326	2.19862249445e-07	2.73291697879e-06
9951.98472	3.95890955607e-07	2.73039056074e-06
9959.45618	1.2459221187e-07	2.72786592985e-06
9966.92764	-9.19854598006e-08	2.72534308525e-06
9974.3991	-4.78286899962e-07	2.72282202607e-06
9981.87056	9.10582858391e-08	2.72030275141e-06
9989.34202	-1.39939933389e-08	2.71778526042e-06
9996.81348	-6.30541848409e-08	2.71526955222e-06
10004.28494	7.37248242272e-07	2.71275562592e-06
10011.7564	-1.29573156062e-06	2.71024348066e-06
10019.22786	2.42521485137e-07	2.70773311556e-06
10026.69932	-9.08764863999e-08	2.70522452975e-06
10034.17078	3.03889192301e-08	2.70271772234e-06
10041.64224	-7.63540989596e-08	2.70021269248e-06
10049.1137	1.59848653729e-07	2.69770943929e-06
10056.58516	-4.29471234797e-09	2.69520796188e-06
10064.05662	1.1803570367e-07	2.6927082594e-06
10071.52808	2.40955430901e-07	2.69021033096e-06
10078.99954	-1.54645212045e-07	2.68771417569e-06
10086.471	4.87909864551e-07	2.68521979273e-06
10093.94246	-3.13718769521e-07	2.68272718119e-06
10101.41392	4.0690995602e-08	2.68023634021e-06
10108.88538	9.19871684153e-07	2.67774726892e-06
10116.35684	5.22639327403e-07	2.67525996644e-06
10123.8283	1.81529060457e-07	2.67277443191e-06
10131.29976	-2.19792698697e-07	2.67029066445e-06
10138.77122	1.968022624e-07	2.66780866319e-06
10146.24268	2.04722141169e-07	2.66532842726e-06
10153.71414	-3.75142009765e-07	2.66284995579e-06
10161.1856	-3.68916001227e-07	2.66037324791e-06
10168.65706	-5.9853042254e-07	2.65789830276e-06
10176.12852	6.47488849867e-07	2.65542511946e-06
10183.59998	5.70625102921e-09	2.65295369714e-06
10191.07144	-4.6321283619e-08	2.65048403493e-06
10198.5429	-4.54978205184e-07	2.64801613197e-06
10206.01436	2.64900772922e-07	2.64554998739e-06
10213.48582	6.90299971919e-07	2.64308560031e-06
10220.95728	5.80282353456e-07	2.64062296988e-06
10228.42874	-9.28640734187e-09	2.63816209521e-06
10235.9002	-1.22048365889e-07	2.63570297545e-06
10243.37166	3.65351247348e-07	2.63324560973e-06
10250.84312	4.33866720132e-07	2.63078999719e-06
10258.31458	-2.20985949455e-07	2.62833613694e-06
10265.78604	2.68792322806e-07	2.62588402813e-06
10273.2575	6.39971164538e-07	2.62343366989e-06
10280.72896	2.24572132343e-07	2.62098506136e-06
10288.20042	-4.96711009347e-07	2.61853820167e-06
10295.67188	5.6694364261e-08	2.61609308995e-06
10303.14334	1.85905766361e-07	2.61364972533e-06
10310.6148	-1.72913338971e-07	2.61120810696e-06
10318.08626	-4.11027181327e-07	2.60876823397e-06
10325.55772	-4.663577343e-07	2.60633010549e-06
10333.02918	3.98687236341e-07	2.60389372066e-06
10340.50064	9.94731964792e-08	2.60145907862e-06
10347.9721	-2.01216097985e-07	2.59902617849e-06
10355.44356	4.22390637367e-07	2.59659501942e-06
10362.91502	-2.12728078805e-09	2.59416560055e-06
10370.38648	6.6825973812e-08	2.591737921e-06
10377.85794	-1.12124246393e-07	2.58931197992e-06
10385.3294	7.64903751516e-07	2.58688777645e-06
10392.80086	-3.46928024228e-07	2.58446530971e-06
10400.27232	2.82980609201e-07	2.58204457886e-06
10407.74378	4.7836890102e-07	2.57962558302e-06
10415.21524	2.3626516923e-07	2.57720832134e-06
10422.6867	-1.95308022337e-07	2.57479279296e-06
10430.15816	-2.51765217406e-07	2.572378997e-06
10437.62962	-5.66841912535e-08	2.56996693262e-06
10445.10108	-3.02162942575e-07	2.56755659895e-06
10452.57254	-2.32928703017e-07	2.56514799512e-06
10460.044	-1.00145921693e-07	2.56274112029e-06
10467.51546	-6.00484804238e-07	2.56033597359e-06
10474.98692	1.02934799631e-07	2.55793255415e-06
10482.45838	3.6448415516e-07	2.55553086113e-06
10489.92984	-1.37217928768e-07	2.55313089366e-06
10497.4013	-3.2217313314e-07	2.55073265087e-06
10504.87276	8.98360084817e-07	2.54833613192e-06
10512.34422	1.12243706135e-08	2.54594133595e-06
10519.81568	-4.60785467831e-08	2.54354826208e-06
10527.28714	2.48851987943e-08	2.54115690948e-06
10534.7586	-3.54531949792e-07	2.53876727727e-06
10542.23006	1.67201182396e-07	2.53637936461e-06
10549.70152	4.32948254767e-07	2.53399317063e-06
10557.17298	-2.71006224241e-07	2.53160869447e-06
10564.64444	-7.04863972349e-08	2.52922593528e-06
10572.1159	1.02323388695e-09	2.52684489221e-06
10579.58736	-5.7274799591e-08	2.52446556439e-06
10587.05882	-5.71966585141e-07	2.52208795097e-06
10594.53028	9.34486457739e-07	2.51971205109e-06
10602.00174	1.59234501481e-07	2.51733786391e-06
10609.4732	-6.19763101876e-07	2.51496538855e-06
10616.94466	4.14326546586e-08	2.51259462417e-06
10624.41612	-3.46105897881e-07	2.51022556991e-06
10631.88758	-3.40346438205e-07	2.50785822492e-06
10639.35904	-3.34580549155e-07	2.50549258833e-06
10646.8305	5.95812553375e-07	2.50312865931e-06
10654.30196	-5.74627129784e-08	2.50076643699e-06
10661.77342	1.27506155293e-06	2.49840592052e-06
10669.24488	2.3429287286e-08	2.49604710904e-06
10676.71634	-3.69131573052e-07	2.49369000171e-06
10684.1878	-3.02548213171e-08	2.49133459766e-06
10691.65926	3.7690519554e-07	2.48898089605e-06
10699.13072	-2.84276013424e-07	2.48662889602e-06
10706.60218	1.90526500385e-07	2.48427859672e-06
10714.07364	-7.07990585396e-08	2.4819299973e-06
10721.5451	-1.98861635192e-07	2.47958309691e-06
10729.01656	3.45891212633e-07	2.47723789469e-06
10736.48802	8.36101800899e-08	2.47489438979e-06
10743.95948	7.6633879614e-07	2.47255258136e-06
10751.43094	-3.74442675033e-08	2.47021246856e-06
10758.9024	-7.09218055933e-07	2.46787405052e-06
10766.37386	3.8228326711e-07	2.4655373264e-06
10773.84532	5.94149328933e-07	2.46320229535e-06
10781.31678	2.6149219859e-07	2.46086895652e-06
10788.78824	3.37081183129e-07	2.45853730905e-06
10796.2597	2.36780244152e-09	2.45620735211e-06
10803.73116	-2.65328066937e-07	2.45387908483e-06
10811.20262	1.18258836233e-06	2.45155250637e-06
10818.67408	3.6696179375e-07	2.44922761589e-06
10826.14554	1.67665985869e-07	2.44690441252e-06
10833.617	3.12737077325e-07	2.44458289543e-06
10841.08846	-5.7928092743e-07	2.44226306377e-06
10848.55992	3.26355779182e-07	2.43994491668e-06
10856.03138	5.60662170629e-08	2.43762845332e-06
10863.50284	5.49425305431e-07	2.43531367284e-06
10870.9743	-6.95538094766e-08	2.4330005744e-06
10878.44576	-7.61010064503e-07	2.43068915715e-06
10885.91722	3.61401373513e-07	2.42837942023e-06
10893.38868	8.88122474806e-08	2.42607136281e-06
10900.86014	3.75953897992e-07	2.42376498404e-06
10908.3316	4.53689481336e-07	2.42146028307e-06
10915.80306	-7.35035777156e-07	2.41915725906e-06
10923.27452	-3.78173748837e-07	2.41685591115e-06
10930.74598	8.2722056659e-07	2.41455623851e-06
10938.21744	5.79913157573e-08	2.41225824029e-06
10945.6889	-1.48058259778e-07	2.40996191565e-06
10953.16036	7.80475452861e-07	2.40766726373e-06
10960.63182	5.75829984374e-07	2.4053742837e-06
10968.10328	1.08272837337e-06	2.40308297472e-06
10975.57474	-9.77934004516e-07	2.40079333593e-06
10983.0462	4.55540662747e-07	2.39850536649e-06
10990.51766	-2.53014465265e-07	2.39621906556e-06
10997.98912	-6.77670537229e-07	2.3939344323e-06
11005.46058	-4.57649769273e-07	2.39165146586e-06
11012.93204	1.94739646425e-07	2.38937016541e-06
11020.4035	-8.6682796814e-08	2.38709053009e-06
11027.87496	2.80172662665e-07	2.38481255907e-06
11035.34642	-2.18884732927e-07	2.3825362515e-06
11042.81788	-5.02831504223e-07	2.38026160655e-06
11050.28934	7.34889074615e-07	2.37798862336e-06
11057.7608	1.66533758468e-08	2.37571730111e-06
11065.23226	3.868032324e-07	2.37344763894e-06
11072.70372	-8.45212909368e-07	2.37117963602e-06
11080.17518	2.53857391298e-07	2.36891329151e-06
11087.64664	4.13394153213e-08	2.36664860456e-06
11095.1181	1.14666770718e-06	2.36438557434e-06
11102.58956	-9.17337572748e-08	2.36212420001e-06
11110.06102	2.81812509558e-07	2.35986448072e-06
11117.53248	2.15079728722e-07	2.35760641564e-06
11125.00394	1.48017288791e-07	2.35535000392e-06
11132.4754	-1.41096372954e-07	2.35309524474e-06
11139.94686	-1.35358177095e-07	2.35084213724e-06
11147.41832	3.89417705568e-07	2.3485906806e-06
11154.88978	2.52074157065e-08	2.34634087396e-06
11162.36124	-1.17434757141e-07	2.34409271651e-06
11169.8327	-1.86178748867e-07	2.34184620739e-06
11177.30416	-1.05966647051e-07	2.33960134577e-06
11184.77562	-3.24414173277e-07	2.33735813081e-06
11192.24708	-5.43723535089e-07	2.33511656168e-06
11199.71854	-1.43146484996e-08	2.33287663753e-06
11207.19	5.17346942638e-07	2.33063835754e-06
11214.66146	-2.27425780632e-07	2.32840172086e-06
11222.13292	3.80752869035e-07	2.32616672666e-06
11229.60438	2.36876377825e-07	2.32393337411e-06
11237.07584	9.23160056758e-08	2.32170166236e-06
11244.5473	1.00756457966e-06	2.31947159059e-06
11252.01876	7.88938215087e-07	2.31724315795e-06
11259.49022	4.17006454001e-07	2.31501636361e-06
11266.96168	-3.292404063e-08	2.31279120674e-06
11274.43314	4.92517590225e-08	2.3105676865e-06
11281.9046	2.08194135968e-07	2.30834580206e-06
11289.37606	3.67840549541e-07	2.30612555259e-06
11296.84752	6.80333823415e-08	2.30390693725e-06
11304.31898	-7.9479489688e-08	2.3016899552e-06
11311.79044	-3.81471718356e-07	2.29947460562e-06
11319.2619	8.70156956747e-09	2.29726088766e-06
11326.73336	7.8647604637e-07	2.29504880051e-06
11334.20482	6.40040707831e-07	2.29283834332e-06
11341.67628	-6.69139903343e-07	2.29062951526e-06
11349.14774	-5.09718703231e-07	2.28842231551e-06
11356.6192	-3.49744186041e-07	2.28621674322e-06
11364.09066	-8.8910271338e-07	2.28401279757e-06
11371.56212	2.82840018807e-07	2.28181047773e-06
11379.03358	-4.90648073348e-07	2.27960978286e-06
11386.50504	4.51492760871e-07	2.27741071213e-06
11393.9765	-4.02305836307e-07	2.27521326472e-06
11401.44796	5.43073212668e-07	2.27301743979e-06
11408.91942	-1.56280114501e-07	2.27082323651e-06
11416.39088	8.50512252188e-08	2.26863065406e-06
11423.86234	2.48631917351e-07	2.26643969159e-06
11431.3338	-3.76080844088e-07	2.26425034829e-06
11438.80526	-5.29199871253e-07	2.26206262333e-06
11446.27672	2.66487551486e-07	2.25987651586e-06
11453.74818	-1.23297131434e-07	2.25769202508e-06
11461.21964	-4.3530802374e-07	2.25550915014e-06
11468.6911	3.64267287309e-07	2.25332789022e-06
11476.16256	4.5067060887e-07	2.25114824449e-06
11483.63402	1.38564761273e-07	2.24897021212e-06
11491.10548	7.84003551998e-07	2.24679379229e-06
11498.57694	2.31539173638e-07	2.24461898417e-06
11506.0484	-8.28784718383e-08	2.24244578693e-06
11513.51986	2.43890549555e-07	2.24027419974e-06
11520.99132	-3.93306880666e-07	2.23810422177e-06
11528.46278	1.4219594826e-08	2.23593585221e-06
11535.93424	-6.07361285036e-08	2.23376909023e-06
11543.4057	-2.16820442992e-07	2.23160393499e-06
11550.87716	1.08349771162e-06	2.22944038567e-06
11558.34862	2.81247707552e-07	2.22727844145e-06
11565.82008	-9.30708231117e-07	2.22511810151e-06
11573.29154	2.92732603624e-07	2.22295936501e-06
11580.763	-3.52571107072e-07	2.22080223113e-06
11588.23446	3.86484371811e-07	2.21864669905e-06
11595.70592	6.62411370234e-08	2.21649276795e-06
11603.17738	5.63249707785e-07	2.21434043699e-06
11610.64884	4.88431592493e-07	2.21218970536e-06
11618.1203	1.66747704508e-07	2.21004057222e-06
11625.59176	-1.56353112751e-07	2.20789303677e-06
11633.06322	-1.51143432347e-07	2.20574709818e-06
11640.53468	-6.41032296887e-07	2.20360275561e-06
11648.00614	-8.02120277439e-07	2.20146000826e-06
11655.4776	1.27031664495e-06	2.19931885529e-06
11662.94906	-3.78725593778e-07	2.19717929588e-06
11670.42052	4.10400784604e-08	2.19504132922e-06
11677.89198	4.62535031015e-07	2.19290495449e-06
11685.36344	-1.13821385983e-07	2.19077017085e-06
11692.8349	4.75487926598e-07	2.18863697749e-06
11700.30636	-6.04137013377e-07	2.18650537358e-06
11707.77782	4.04178774454e-07	2.18437535832e-06
11715.24928	4.10794220647e-07	2.18224693087e-06
11722.72074	-3.38356213567e-07	2.18012009041e-06
11730.1922	5.9139663379e-07	2.17799483613e-06
11737.66366	-8.33516502512e-07	2.17587116721e-06
11745.13512	-7.0894965698e-08	2.17374908282e-06
11752.60658	1.87825914327e-07	2.17162858215e-06
11760.07804	-3.13839211017e-07	2.16950966438e-06
11767.5495	1.1449178162e-07	2.16739232869e-06
11775.02096	-3.04039747246e-07	2.16527657426e-06
11782.49242	-1.2936672495e-07	2.16316240027e-06
11789.96388	7.26932806633e-07	2.1610498059e-06
11797.43534	3.93291400092e-07	2.15893879034e-06
11804.9068	-5.3970597251e-07	2.15682935277e-06
11812.37826	-2.24422377179e-08	2.15472149237e-06
11819.84972	-5.30925934055e-07	2.15261520832e-06
11827.32118	7.35572284968e-08	2.1505104998e-06
11834.79264	-6.75126835086e-09	2.14840736601e-06
11842.2641	5.14854711618e-07	2.14630580612e-06
11849.73556	-2.54013195143e-07	2.14420581932e-06
11857.20702	-1.62942623046e-07	2.14210740478e-06
11864.67848	6.19962092765e-07	2.14001056171e-06
11872.14994	2.80644215668e-07	2.13791528927e-06
11879.6214	-3.20340112268e-07	2.13582158665e-06
11887.09286	1.18474077186e-07	2.13372945305e-06
11894.56432	-1.36826928317e-07	2.13163888763e-06
11902.03578	3.03749250247e-07	2.1295498896e-06
11909.50724	3.97145632585e-07	2.12746245813e-06
11916.9787	-1.20924223693e-07	2.12537659241e-06
11924.45016	-1.15898480137e-07	2.12329229163e-06
11931.92162	-1.9852100391e-07	2.12120955497e-06
11939.39308	4.2083529371e-07	2.11912838163e-06
11946.86454	-1.246071779e-08	2.11704877077e-06
11954.336	-2.71386068717e-07	2.1149707216e-06
