2604.375	   2.25857	     31831
2608.125	   2.25715	     31937
2611.875	   2.25696	     31903
2615.625	   2.25539	     31500
2619.375	   2.25402	     31638
2623.125	   2.25270	     31413
2626.875	   2.25196	     31145
2630.625	   2.25090	     31163
2634.375	   2.24987	     30693
2638.125	   2.24849	     31089
2641.875	   2.24732	     30792
2645.625	   2.24647	     30712
2649.375	   2.24478	     30261
2653.125	   2.24282	     30462
2656.875	   2.24295	     30524
2660.625	   2.23962	     29994
2664.375	   2.23661	     30005
2668.125	   2.23540	     29995
2671.875	   2.23439	     30003
2675.625	   2.23429	     29833
2679.375	   2.23212	     30238
2683.125	   2.23087	     29528
2686.875	   2.22943	     29701
2690.625	   2.22804	     29638
2694.375	   2.22698	     29347
2698.125	   2.22411	     29186
2701.875	   2.22265	     29370
2705.625	   2.22443	     29249
2709.375	   2.22471	     29099
2713.125	   2.22364	     28875
2716.875	   2.22225	     28877
2720.625	   2.21826	     28709
2724.375	   2.21743	     28597
2728.125	   2.21688	     28588
2731.875	   2.21576	     28437
2735.625	   2.21551	     28493
2739.375	   2.21402	     28582
2743.125	   2.21371	     28074
2746.875	   2.21181	     27989
2750.625	   2.20897	     28363
2754.375	   2.20869	     28079
2758.125	   2.20791	     28228
2761.875	   2.20800	     27628
2765.625	   2.20790	     27511
2769.375	   2.20516	     27276
2773.125	   2.20489	     27476
2776.875	   2.20242	     27354
2780.625	   2.19840	     27372
2784.375	   2.19937	     27282
2788.125	   2.20127	     27067
2791.875	   2.19981	     27155
2795.625	   2.19864	     27123
2799.375	   2.19510	     27029
2803.125	   2.19231	     26727
2806.875	   2.19294	     26698
2810.625	   2.19201	     26826
2814.375	   2.19044	     26413
2818.125	   2.19020	     26371
2821.875	   2.19022	     26436
2825.625	   2.18754	     26364
2829.375	   2.18780	     26416
2833.125	   2.18773	     26195
2836.875	   2.18505	     26173
2840.625	   2.18398	     25932
2844.375	   2.18347	     25906
2848.125	   2.18254	     25654
2851.875	   2.18125	     25762
2855.625	   2.17923	     25716
2859.375	   2.18018	     25486
2863.125	   2.17851	     25278
2866.875	   2.17825	     25185
2870.625	   2.17825	     25509
2874.375	   2.17583	     25335
2878.125	   2.17496	     25208
2881.875	   2.17434	     24938
2885.625	   2.17145	     25416
2889.375	   2.17052	     25041
2893.125	   2.16949	     25137
2896.875	   2.16635	     25036
2900.625	   2.16596	     24803
2904.375	   2.16732	     24646
2908.125	   2.16753	     24676
2911.875	   2.16503	     24571
2915.625	   2.16416	     24566
2919.375	   2.16502	     24334
2923.125	   2.16444	     24536
2926.875	   2.16323	     24126
2930.625	   2.16373	     24142
2934.375	   2.16166	     24076
2938.125	   2.15841	     24370
2941.875	   2.15662	     24164
2945.625	   2.15722	     23927
2949.375	   2.15760	     23767
2953.125	   2.15644	     23942
2956.875	   2.15569	     23587
2960.625	   2.15390	     23679
2964.375	   2.15257	     23365
2968.125	   2.15353	     23610
2971.875	   2.15353	     23446
2975.625	   2.15240	     23382
2979.375	   2.14937	     23179
2983.125	   2.14772	     23286
2986.875	   2.14807	     23527
2990.625	   2.14650	     23005
2994.375	   2.14427	     23097
2998.125	   2.14454	     22894
3001.875	   2.14469	     22830
3005.625	   2.14376	     22769
3009.375	   2.14279	     22475
3013.125	   2.14237	     22649
3016.875	   2.14229	     22804
3020.625	   2.14271	     22521
3024.375	   2.14134	     22397
3028.125	   2.13783	     22460
3031.875	   2.13623	     22530
3035.625	   2.13526	     22307
3039.375	   2.13421	     22199
3043.125	   2.13291	     22095
3046.875	   2.13265	     22121
3050.625	   2.13567	     21942
3054.375	   2.13420	     21685
3058.125	   2.12981	     21925
3061.875	   2.13233	     21691
3065.625	   2.13385	     21780
3069.375	   2.13160	     21766
3073.125	   2.12793	     21480
3076.875	   2.12725	     21604
3080.625	   2.12746	     21803
3084.375	   2.12577	     21441
3088.125	   2.12268	     21515
3091.875	   2.12234	     21203
3095.625	   2.12331	     21583
3099.375	   2.12165	     21390
3103.125	   2.12266	     21231
3106.875	   2.12286	     20868
3110.625	   2.12063	     21121
3114.375	   2.12193	     20956
3118.125	   2.12295	     21028
3121.875	   2.12099	     20802
3125.625	   2.11941	     20738
3129.375	   2.11866	     20910
3133.125	   2.11783	     20660
3136.875	   2.11672	     20521
3140.625	   2.11646	     20528
3144.375	   2.11282	     20482
3148.125	   2.11571	     20383
3151.875	   2.11533	     20451
3155.625	   2.11240	     20310
3159.375	   2.11075	     20407
3163.125	   2.11056	     20072
3166.875	   2.10993	     20198
3170.625	   2.10869	     19985
3174.375	   2.10830	     20172
3178.125	   2.10792	     19728
3181.875	   2.10728	     19854
3185.625	   2.10573	     19803
3189.375	   2.10698	     20026
3193.125	   2.10720	     19826
3196.875	   2.10518	     19777
3200.625	   2.10360	     19473
3204.375	   2.10269	     19454
3208.125	   2.10182	     19431
3211.875	   2.10160	     19819
3215.625	   2.09937	     19430
3219.375	   2.10002	     19339
3223.125	   2.10194	     19215
3226.875	   2.10214	     19336
3230.625	   2.09918	     19143
3234.375	   2.09596	     19392
3238.125	   2.09348	     19054
3241.875	   2.09444	     19031
3245.625	   2.09683	     18892
3249.375	   2.09607	     19220
3253.125	   2.09435	     18969
3256.875	   2.09364	     18779
3260.625	   2.09336	     19045
3264.375	   2.09427	     18757
3268.125	   2.09415	     18718
3271.875	   2.09272	     18796
3275.625	   2.09146	     18443
3279.375	   2.08966	     18558
3283.125	   2.08966	     18453
3286.875	   2.09115	     18378
3290.625	   2.08865	     18287
3294.375	   2.08717	     18192
3298.125	   2.08863	     18279
3301.875	   2.08677	     18430
3305.625	   2.08584	     18321
3309.375	   2.08523	     17989
3313.125	   2.08321	     18069
3316.875	   2.08419	     17892
3320.625	   2.08384	     17974
3324.375	   2.08221	     18023
3328.125	   2.08125	     17904
3331.875	   2.08174	     17909
3335.625	   2.08148	     18034
3339.375	   2.08009	     17698
3343.125	   2.07940	     17457
3346.875	   2.07810	     17633
3350.625	   2.07664	     17702
3354.375	   2.07484	     17483
3358.125	   2.07663	     17536
3361.875	   2.07673	     17466
3365.625	   2.07614	     17434
3369.375	   2.07768	     17407
3373.125	   2.07698	     17253
3376.875	   2.07350	     17221
3380.625	   2.07297	     17484
3384.375	   2.07390	     17078
3388.125	   2.07335	     17156
3391.875	   2.07271	     17028
3395.625	   2.07146	     17132
3399.375	   2.07093	     16973
3403.125	   2.06961	     17129
3406.875	   2.06792	     16895
3410.625	   2.06811	     16800
3414.375	   2.06998	     16868
3418.125	   2.07009	     16418
3421.875	   2.06729	     16730
3425.625	   2.06563	     16917
3429.375	   2.06704	     16768
3433.125	   2.06513	     16808
3436.875	   2.06635	     16440
3440.625	   2.06456	     16624
3444.375	   2.06421	     16176
3448.125	   2.06504	     16287
3451.875	   2.06407	     16421
3455.625	   2.06104	     16337
3459.375	   2.06445	     16419
3463.125	   2.06419	     16244
3466.875	   2.06232	     16274
3470.625	   2.06167	     16260
3474.375	   2.05985	     16140
3478.125	   2.05737	     16200
3481.875	   2.05638	     16164
3485.625	   2.05779	     15969
3489.375	   2.05816	     16047
3493.125	   2.05810	     15792
3496.875	   2.05740	     15966
3500.625	   2.05628	     15882
3504.375	   2.05626	     15907
3508.125	   2.05534	     15779
3511.875	   2.05533	     15797
3515.625	   2.05657	     15564
3519.375	   2.05532	     15521
3523.125	   2.05410	     15540
3526.875	   2.05394	     15790
3530.625	   2.05327	     15538
3534.375	   2.05298	     15295
3538.125	   2.05234	     15571
3541.875	   2.05060	     15395
3545.625	   2.04966	     15174
3549.375	   2.05004	     15189
3553.125	   2.04793	     15397
3556.875	   2.04744	     15152
3560.625	   2.04886	     15289
3564.375	   2.04897	     15291
